https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1614898800000,2021-03-04 23:00:00,XMR/USDT,214.61,218.00,213.63,217.62,8155.204,1764540.83984,4221
1614895200000,2021-03-04 22:00:00,XMR/USDT,212.84,214.92,212.64,214.57,4953.642,1059304.47446,3501
1614891600000,2021-03-04 21:00:00,XMR/USDT,212.69,214.88,212.20,212.93,4849.387,1035328.88718,3468
1614888000000,2021-03-04 20:00:00,XMR/USDT,215.61,215.79,211.50,212.69,10152.865,2168838.90448,7126
1614884400000,2021-03-04 19:00:00,XMR/USDT,212.89,216.91,212.62,215.60,6831.491,1473634.37954,4810
1614880800000,2021-03-04 18:00:00,XMR/USDT,215.19,215.58,211.76,212.66,8391.139,1794621.87525,5835
1614877200000,2021-03-04 17:00:00,XMR/USDT,217.91,220.12,214.63,215.36,10657.375,2322342.80509,8499
1614873600000,2021-03-04 16:00:00,XMR/USDT,215.19,218.45,214.09,218.11,6645.361,1436884.64302,5466
1614870000000,2021-03-04 15:00:00,XMR/USDT,214.89,215.99,212.07,215.17,6631.527,1420117.42800,4620
1614866400000,2021-03-04 14:00:00,XMR/USDT,215.08,218.67,213.87,214.88,8163.109,1766072.89843,6127
1614862800000,2021-03-04 13:00:00,XMR/USDT,213.32,215.84,209.51,215.11,8216.947,1750597.32023,6227
1614859200000,2021-03-04 12:00:00,XMR/USDT,214.06,217.03,213.09,213.28,6905.384,1484480.46102,5136
1614855600000,2021-03-04 11:00:00,XMR/USDT,212.59,215.60,210.36,214.07,6884.853,1464064.35361,4925
1614852000000,2021-03-04 10:00:00,XMR/USDT,214.08,215.87,211.38,212.54,8235.508,1757988.60721,4860
1614848400000,2021-03-04 09:00:00,XMR/USDT,218.73,218.91,212.00,214.11,12404.834,2656965.27621,7774
1614844800000,2021-03-04 08:00:00,XMR/USDT,218.47,220.94,217.66,218.72,6924.725,1521145.08750,4474
1614841200000,2021-03-04 07:00:00,XMR/USDT,214.96,219.15,214.67,218.53,5919.222,1287089.79371,3897
1614837600000,2021-03-04 06:00:00,XMR/USDT,218.99,219.07,214.48,215.12,4547.577,987067.65830,3835
1614834000000,2021-03-04 05:00:00,XMR/USDT,214.14,218.99,214.14,218.99,6063.477,1314644.25349,3779
1614830400000,2021-03-04 04:00:00,XMR/USDT,215.59,217.07,213.51,214.14,6657.406,1433612.51619,4527
1614826800000,2021-03-04 03:00:00,XMR/USDT,221.36,222.62,215.08,215.54,10414.748,2276225.10773,5873
1614823200000,2021-03-04 02:00:00,XMR/USDT,223.11,224.10,221.36,221.43,3488.286,778057.81426,3012
1614819600000,2021-03-04 01:00:00,XMR/USDT,221.31,223.54,220.55,223.10,7635.126,1698902.03698,4376
1614816000000,2021-03-04 00:00:00,XMR/USDT,219.00,221.88,217.18,221.40,6503.278,1425889.27146,5217
1614812400000,2021-03-03 23:00:00,XMR/USDT,221.44,223.36,218.61,218.99,5621.284,1244927.44335,4066
1614808800000,2021-03-03 22:00:00,XMR/USDT,223.91,225.61,221.35,221.47,6771.896,1512153.22507,4768
1614805200000,2021-03-03 21:00:00,XMR/USDT,220.60,225.10,219.80,223.94,6521.098,1452269.57954,4838
1614801600000,2021-03-03 20:00:00,XMR/USDT,224.22,224.82,220.23,220.72,7375.334,1639564.80118,4405
1614798000000,2021-03-03 19:00:00,XMR/USDT,220.67,224.71,218.60,224.40,12918.653,2861113.45772,6855
1614794400000,2021-03-03 18:00:00,XMR/USDT,220.73,221.70,219.31,220.66,5019.324,1107200.92819,3111
1614790800000,2021-03-03 17:00:00,XMR/USDT,221.91,223.00,219.18,220.82,8096.589,1791070.34788,5053
1614787200000,2021-03-03 16:00:00,XMR/USDT,220.00,222.41,219.28,221.90,7092.611,1566777.37648,4604
1614783600000,2021-03-03 15:00:00,XMR/USDT,217.62,220.11,217.62,219.95,6381.220,1398800.02070,4041
1614780000000,2021-03-03 14:00:00,XMR/USDT,219.93,219.95,215.82,217.61,10111.731,2202757.25637,5824
1614776400000,2021-03-03 13:00:00,XMR/USDT,224.19,224.60,218.08,219.94,11887.047,2617586.23340,6137
1614772800000,2021-03-03 12:00:00,XMR/USDT,222.81,224.84,221.11,224.11,7206.586,1608960.99626,4274
1614769200000,2021-03-03 11:00:00,XMR/USDT,223.11,224.22,220.66,222.83,9277.242,2066579.88124,5809
1614765600000,2021-03-03 10:00:00,XMR/USDT,226.36,227.48,222.56,223.16,11027.450,2475112.62592,6458
1614762000000,2021-03-03 09:00:00,XMR/USDT,227.69,229.18,225.47,226.32,8231.829,1870257.40702,4867
1614758400000,2021-03-03 08:00:00,XMR/USDT,224.58,227.91,224.58,227.68,8103.234,1836107.48549,5000
1614754800000,2021-03-03 07:00:00,XMR/USDT,224.07,225.13,223.78,224.56,4029.453,904632.04608,2655
1614751200000,2021-03-03 06:00:00,XMR/USDT,222.65,224.81,222.35,223.97,5228.952,1168624.83839,3806
1614747600000,2021-03-03 05:00:00,XMR/USDT,221.79,222.93,221.69,222.63,4483.456,996976.57607,2726
1614744000000,2021-03-03 04:00:00,XMR/USDT,219.60,222.45,219.44,221.71,4079.124,901886.41171,2911
1614740400000,2021-03-03 03:00:00,XMR/USDT,220.57,221.31,218.16,219.61,5400.025,1185954.30940,4244
1614736800000,2021-03-03 02:00:00,XMR/USDT,222.80,223.47,220.41,220.57,4404.062,977574.44860,2956
1614733200000,2021-03-03 01:00:00,XMR/USDT,220.87,222.94,220.79,222.85,3980.956,883004.81403,2601
1614729600000,2021-03-03 00:00:00,XMR/USDT,220.54,223.19,218.29,220.89,12625.379,2786723.33205,6743
1614726000000,2021-03-02 23:00:00,XMR/USDT,217.93,221.22,217.32,220.39,12829.571,2819798.17767,4976
1614722400000,2021-03-02 22:00:00,XMR/USDT,215.63,218.00,215.15,217.94,3674.469,797095.62024,2580
1614718800000,2021-03-02 21:00:00,XMR/USDT,214.72,217.47,214.20,215.65,7361.903,1589975.26123,5175
1614715200000,2021-03-02 20:00:00,XMR/USDT,213.58,214.75,210.91,214.75,7791.516,1657794.95352,5050
1614711600000,2021-03-02 19:00:00,XMR/USDT,213.47,215.98,211.48,213.61,7770.482,1663381.35062,5058
1614708000000,2021-03-02 18:00:00,XMR/USDT,215.66,216.06,212.53,213.45,6268.102,1342849.44590,3910
1614704400000,2021-03-02 17:00:00,XMR/USDT,214.91,216.88,213.00,215.56,8808.687,1895026.65229,5423
1614700800000,2021-03-02 16:00:00,XMR/USDT,221.28,221.84,213.00,214.94,21617.909,4697896.59023,11101
1614697200000,2021-03-02 15:00:00,XMR/USDT,224.38,225.87,219.52,221.28,10626.412,2356465.61870,6005
1614693600000,2021-03-02 14:00:00,XMR/USDT,224.50,226.62,223.30,224.47,6690.925,1506812.21082,4798
1614690000000,2021-03-02 13:00:00,XMR/USDT,222.06,224.71,221.31,224.50,6751.093,1507796.47295,4760
1614686400000,2021-03-02 12:00:00,XMR/USDT,225.21,226.13,221.12,222.01,6545.873,1461359.93093,4525
1614682800000,2021-03-02 11:00:00,XMR/USDT,223.16,225.72,222.00,225.19,5143.674,1152324.30395,3810
1614679200000,2021-03-02 10:00:00,XMR/USDT,226.84,227.93,221.71,223.21,5439.662,1225358.95187,4578
1614675600000,2021-03-02 09:00:00,XMR/USDT,227.01,228.43,226.05,226.84,5357.826,1218560.06351,3607
1614672000000,2021-03-02 08:00:00,XMR/USDT,223.41,228.13,223.08,227.02,4325.302,978048.06149,2966
1614668400000,2021-03-02 07:00:00,XMR/USDT,225.54,225.79,223.03,223.62,9995.383,2243836.27278,4647
1614664800000,2021-03-02 06:00:00,XMR/USDT,228.97,229.24,225.24,225.60,8323.937,1892404.63700,4336
1614661200000,2021-03-02 05:00:00,XMR/USDT,231.89,232.57,228.82,229.04,6734.564,1549697.54701,3405
1614657600000,2021-03-02 04:00:00,XMR/USDT,225.58,232.26,225.28,231.81,8721.167,1993400.31444,4485
1614654000000,2021-03-02 03:00:00,XMR/USDT,226.37,228.86,224.73,225.56,7204.413,1627734.32642,3352
1614650400000,2021-03-02 02:00:00,XMR/USDT,225.96,229.16,224.19,226.37,10561.693,2400491.21008,5247
1614646800000,2021-03-02 01:00:00,XMR/USDT,226.01,226.14,225.90,225.90,6.774,1531.45258,10
1614643200000,2021-03-02 00:00:00,XMR/USDT,230.63,232.52,225.24,226.01,16179.745,3716673.73657,8371
1614639600000,2021-03-01 23:00:00,XMR/USDT,226.84,230.69,226.10,230.60,10890.810,2484852.01479,5393
1614636000000,2021-03-01 22:00:00,XMR/USDT,222.65,230.38,220.12,226.83,19111.240,4327181.60154,10767
1614632400000,2021-03-01 21:00:00,XMR/USDT,220.81,222.71,219.97,222.64,3366.314,743767.35946,2786
1614628800000,2021-03-01 20:00:00,XMR/USDT,219.54,221.45,218.74,220.82,8140.410,1789738.69069,4091
1614625200000,2021-03-01 19:00:00,XMR/USDT,221.01,222.72,218.64,219.44,5815.454,1281045.66726,3744
1614621600000,2021-03-01 18:00:00,XMR/USDT,219.98,221.45,218.26,221.07,5514.018,1213325.72794,3824
1614618000000,2021-03-01 17:00:00,XMR/USDT,223.15,224.28,219.45,219.96,8807.300,1953362.96975,4698
1614614400000,2021-03-01 16:00:00,XMR/USDT,224.49,227.38,221.00,223.14,19258.772,4324907.41283,10830
1614610800000,2021-03-01 15:00:00,XMR/USDT,221.43,225.12,220.85,224.61,10970.390,2450589.60707,6552
1614607200000,2021-03-01 14:00:00,XMR/USDT,219.01,222.50,218.25,221.45,7815.479,1722284.95644,4677
1614603600000,2021-03-01 13:00:00,XMR/USDT,219.90,222.85,218.84,219.05,7160.374,1581603.14446,5194
1614600000000,2021-03-01 12:00:00,XMR/USDT,220.99,223.45,218.53,219.88,11643.310,2571967.69981,7277
1614596400000,2021-03-01 11:00:00,XMR/USDT,217.96,221.19,217.33,221.00,9717.410,2130941.44688,5826
1614592800000,2021-03-01 10:00:00,XMR/USDT,218.76,219.53,214.99,217.86,10023.215,2176773.39283,6380
1614589200000,2021-03-01 09:00:00,XMR/USDT,217.09,220.04,215.77,218.69,7247.982,1579866.77873,5367
1614585600000,2021-03-01 08:00:00,XMR/USDT,212.87,217.79,212.71,217.08,10256.999,2212174.82967,6500
1614582000000,2021-03-01 07:00:00,XMR/USDT,210.67,213.45,210.52,212.87,6513.390,1379989.91534,3779
1614578400000,2021-03-01 06:00:00,XMR/USDT,212.65,214.76,210.11,210.63,10022.853,2130080.49717,5273
1614574800000,2021-03-01 05:00:00,XMR/USDT,218.23,218.54,211.81,212.64,10516.410,2257640.47806,5471
1614571200000,2021-03-01 04:00:00,XMR/USDT,215.31,218.41,214.27,218.22,9196.993,1991207.77863,5187
1614567600000,2021-03-01 03:00:00,XMR/USDT,217.28,218.15,214.25,215.27,7028.836,1522454.87451,4662
1614564000000,2021-03-01 02:00:00,XMR/USDT,219.13,220.49,217.18,217.36,6214.886,1362582.36623,3800
1614560400000,2021-03-01 01:00:00,XMR/USDT,220.98,221.59,217.09,219.07,9097.331,1992729.12630,5649
1614556800000,2021-03-01 00:00:00,XMR/USDT,219.10,222.45,217.17,220.97,7799.022,1721030.80856,5712
1614553200000,2021-02-28 23:00:00,XMR/USDT,220.02,222.50,217.19,219.22,11803.979,2602057.35151,7305
1614549600000,2021-02-28 22:00:00,XMR/USDT,218.08,221.76,216.14,220.00,16073.799,3516882.10290,8335
1614546000000,2021-02-28 21:00:00,XMR/USDT,213.23,218.90,213.19,218.03,14720.834,3190861.10712,8316
1614542400000,2021-02-28 20:00:00,XMR/USDT,212.19,215.18,210.89,213.19,13554.642,2888574.60686,6737
1614538800000,2021-02-28 19:00:00,XMR/USDT,209.69,212.68,209.11,212.25,14067.414,2964570.06513,7235
1614535200000,2021-02-28 18:00:00,XMR/USDT,204.77,209.69,204.61,209.68,7535.676,1561256.87600,5043
1614531600000,2021-02-28 17:00:00,XMR/USDT,204.97,210.13,203.47,204.76,12918.076,2675996.86354,8271
1614528000000,2021-02-28 16:00:00,XMR/USDT,207.38,210.56,204.55,205.00,15256.644,3168444.50208,8552
1614524400000,2021-02-28 15:00:00,XMR/USDT,214.24,214.55,204.02,207.37,20259.178,4222701.84896,10147
1614520800000,2021-02-28 14:00:00,XMR/USDT,210.86,214.64,206.72,214.36,27517.592,5788899.31705,13099
1614517200000,2021-02-28 13:00:00,XMR/USDT,219.74,222.45,210.84,211.05,22275.039,4804046.32395,11263
1614513600000,2021-02-28 12:00:00,XMR/USDT,223.54,227.63,218.31,219.70,36697.212,8141082.12044,16881
1614510000000,2021-02-28 11:00:00,XMR/USDT,217.92,225.81,214.70,223.55,47492.888,10551115.74868,23197
1614506400000,2021-02-28 10:00:00,XMR/USDT,210.54,218.99,208.17,217.99,13582.420,2912167.29971,8716
1614502800000,2021-02-28 09:00:00,XMR/USDT,208.46,212.02,207.73,210.49,8364.635,1760835.25384,4705
1614499200000,2021-02-28 08:00:00,XMR/USDT,206.31,210.32,206.06,208.50,6913.043,1440637.14035,4972
1614495600000,2021-02-28 07:00:00,XMR/USDT,205.45,209.97,203.91,206.38,20175.766,4178067.23766,8817
1614492000000,2021-02-28 06:00:00,XMR/USDT,205.66,207.61,201.44,205.45,16976.313,3478252.15499,8412
1614488400000,2021-02-28 05:00:00,XMR/USDT,199.62,207.91,197.88,205.60,15539.804,3182680.70715,8524
1614484800000,2021-02-28 04:00:00,XMR/USDT,199.52,203.87,198.95,199.77,8385.219,1691497.47776,5333
1614481200000,2021-02-28 03:00:00,XMR/USDT,203.26,204.07,198.81,199.69,11384.781,2290729.14568,6601
1614477600000,2021-02-28 02:00:00,XMR/USDT,207.88,208.06,202.26,203.27,11870.224,2425941.20442,6176
1614474000000,2021-02-28 01:00:00,XMR/USDT,209.02,210.46,206.82,207.91,6998.560,1459795.60945,3902
1614470400000,2021-02-28 00:00:00,XMR/USDT,209.17,210.78,207.13,209.03,9054.277,1893515.85799,5120
1614466800000,2021-02-27 23:00:00,XMR/USDT,207.46,210.45,204.97,209.26,14574.131,3026028.05090,7599
1614463200000,2021-02-27 22:00:00,XMR/USDT,211.89,211.90,207.09,207.39,9836.953,2068385.14022,4952
1614459600000,2021-02-27 21:00:00,XMR/USDT,215.28,215.61,210.29,211.92,10945.673,2327169.42356,5592
1614456000000,2021-02-27 20:00:00,XMR/USDT,218.78,219.80,215.26,215.31,8370.035,1821157.32069,3947
1614452400000,2021-02-27 19:00:00,XMR/USDT,216.45,218.98,216.13,218.84,5768.248,1254466.25642,3098
1614448800000,2021-02-27 18:00:00,XMR/USDT,214.81,217.00,214.81,216.46,4114.743,888602.07539,2923
1614445200000,2021-02-27 17:00:00,XMR/USDT,216.39,216.94,213.69,214.80,7978.536,1720667.95768,4234
1614441600000,2021-02-27 16:00:00,XMR/USDT,215.90,218.03,214.93,216.50,7598.284,1645766.72048,4131
1614438000000,2021-02-27 15:00:00,XMR/USDT,217.96,220.81,214.34,216.04,11902.234,2585128.58443,5760
1614434400000,2021-02-27 14:00:00,XMR/USDT,220.41,223.23,216.81,217.94,9430.739,2070585.86932,5267
1614430800000,2021-02-27 13:00:00,XMR/USDT,220.81,222.67,219.80,220.39,8905.569,1971520.28541,5783
1614427200000,2021-02-27 12:00:00,XMR/USDT,216.11,220.89,214.86,220.78,12117.918,2639469.10391,6293
1614423600000,2021-02-27 11:00:00,XMR/USDT,213.43,218.49,213.38,216.11,12859.025,2780106.44744,5820
1614420000000,2021-02-27 10:00:00,XMR/USDT,213.72,215.75,212.17,213.42,8191.631,1750744.02365,5430
1614416400000,2021-02-27 09:00:00,XMR/USDT,217.32,219.51,212.32,213.61,17296.220,3727617.04017,9145
1614412800000,2021-02-27 08:00:00,XMR/USDT,217.97,221.76,215.08,217.34,10403.302,2272170.86995,6361
1614409200000,2021-02-27 07:00:00,XMR/USDT,218.50,218.75,215.09,218.07,10520.283,2284768.71390,6224
1614405600000,2021-02-27 06:00:00,XMR/USDT,216.99,220.51,215.41,218.39,12467.375,2723310.26539,7017
1614402000000,2021-02-27 05:00:00,XMR/USDT,216.99,219.02,213.38,217.01,12755.506,2751885.33205,6050
1614398400000,2021-02-27 04:00:00,XMR/USDT,215.01,217.86,212.63,217.08,8843.559,1901129.86400,4991
1614394800000,2021-02-27 03:00:00,XMR/USDT,213.07,217.71,212.71,214.99,10693.523,2294067.89543,6297
1614391200000,2021-02-27 02:00:00,XMR/USDT,210.57,213.25,208.81,213.16,9654.431,2034207.14453,5448
1614387600000,2021-02-27 01:00:00,XMR/USDT,211.21,212.43,208.71,210.59,8152.047,1718381.23744,5147
1614384000000,2021-02-27 00:00:00,XMR/USDT,204.14,211.77,203.33,211.25,12599.760,2625416.76264,7446
1614380400000,2021-02-26 23:00:00,XMR/USDT,199.64,204.45,199.13,204.11,7209.114,1461049.68862,4583
1614376800000,2021-02-26 22:00:00,XMR/USDT,199.68,202.47,196.54,199.55,9924.345,1978098.00555,7655
1614373200000,2021-02-26 21:00:00,XMR/USDT,200.25,203.70,198.83,199.67,12141.166,2446418.73163,7686
1614369600000,2021-02-26 20:00:00,XMR/USDT,204.55,205.46,199.44,200.32,16942.477,3427657.71028,8651
1614366000000,2021-02-26 19:00:00,XMR/USDT,209.88,210.91,203.61,204.50,14092.882,2917178.35748,7316
1614362400000,2021-02-26 18:00:00,XMR/USDT,211.62,212.95,209.16,209.73,10792.478,2278412.08960,6010
1614358800000,2021-02-26 17:00:00,XMR/USDT,215.18,217.70,211.36,211.54,16316.607,3493929.03371,8659
1614355200000,2021-02-26 16:00:00,XMR/USDT,208.79,215.72,208.41,215.19,20602.230,4388741.44185,9599
1614351600000,2021-02-26 15:00:00,XMR/USDT,207.96,210.50,205.49,208.78,12333.912,2565418.49559,6724
1614348000000,2021-02-26 14:00:00,XMR/USDT,202.76,210.14,202.04,207.89,10956.293,2265517.66119,6788
1614344400000,2021-02-26 13:00:00,XMR/USDT,207.58,208.37,202.26,202.75,11386.746,2329833.48601,5765
1614340800000,2021-02-26 12:00:00,XMR/USDT,205.78,210.94,205.70,207.52,11372.996,2368982.30698,6321
1614337200000,2021-02-26 11:00:00,XMR/USDT,209.06,209.42,203.00,205.69,13574.528,2796344.21893,7087
1614333600000,2021-02-26 10:00:00,XMR/USDT,206.72,210.88,205.53,209.03,18900.069,3945837.80273,8994
1614330000000,2021-02-26 09:00:00,XMR/USDT,200.81,207.48,199.01,206.78,11647.537,2370503.42963,8030
1614326400000,2021-02-26 08:00:00,XMR/USDT,197.37,202.14,197.37,200.84,9562.902,1913393.07862,6385
1614322800000,2021-02-26 07:00:00,XMR/USDT,201.59,203.43,193.41,197.37,18440.984,3650452.12949,10658
1614319200000,2021-02-26 06:00:00,XMR/USDT,197.97,203.62,197.97,201.46,10531.099,2120934.96688,6988
1614315600000,2021-02-26 05:00:00,XMR/USDT,205.13,207.48,197.78,198.06,20807.485,4228919.14017,10288
