https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1652324400000,2022-05-12 03:00:00,LINK/USDT,6.646,6.719,6.409,6.414,3231293.69,21228210.29215,80364
1652320800000,2022-05-12 02:00:00,LINK/USDT,6.964,7.024,6.624,6.647,3498206.06,23814821.37504,73999
1652317200000,2022-05-12 01:00:00,LINK/USDT,7.198,7.307,6.925,6.965,2554799.32,18110547.27269,56050
1652313600000,2022-05-12 00:00:00,LINK/USDT,6.936,7.414,6.784,7.199,4103025.35,29184521.55243,79126
1652310000000,2022-05-11 23:00:00,LINK/USDT,6.981,7.107,6.800,6.936,2422496.74,16772312.06760,48900
1652306400000,2022-05-11 22:00:00,LINK/USDT,6.987,7.125,6.872,6.982,2641812.04,18461112.60602,51768
1652302800000,2022-05-11 21:00:00,LINK/USDT,6.693,7.002,6.528,6.988,2710886.39,18352173.51478,69316
1652299200000,2022-05-11 20:00:00,LINK/USDT,6.965,7.100,6.639,6.694,3637441.10,25056404.64881,76360
1652295600000,2022-05-11 19:00:00,LINK/USDT,7.231,7.278,6.931,6.965,2697669.35,19100475.64668,69830
1652292000000,2022-05-11 18:00:00,LINK/USDT,7.288,7.431,7.153,7.234,2228188.19,16256910.97967,53503
1652288400000,2022-05-11 17:00:00,LINK/USDT,7.339,7.437,7.131,7.288,2771375.39,20214881.47210,69930
1652284800000,2022-05-11 16:00:00,LINK/USDT,7.665,7.757,7.295,7.338,2596424.46,19510580.46809,64009
1652281200000,2022-05-11 15:00:00,LINK/USDT,8.055,8.066,7.598,7.662,2563584.66,19980516.00976,61967
1652277600000,2022-05-11 14:00:00,LINK/USDT,8.029,8.262,7.925,8.055,4409200.71,35539856.25576,88620
1652274000000,2022-05-11 13:00:00,LINK/USDT,7.155,8.217,7.104,8.027,7105198.77,54204664.24629,141110
1652270400000,2022-05-11 12:00:00,LINK/USDT,8.210,8.389,6.900,7.151,7383816.19,56109593.36439,164460
1652266800000,2022-05-11 11:00:00,LINK/USDT,8.493,8.518,8.159,8.210,1599241.28,13369811.14249,45805
1652263200000,2022-05-11 10:00:00,LINK/USDT,8.619,8.731,8.483,8.489,1956213.39,16817368.64574,50061
1652259600000,2022-05-11 09:00:00,LINK/USDT,8.388,8.664,8.235,8.619,2189972.24,18498742.32575,54601
1652256000000,2022-05-11 08:00:00,LINK/USDT,8.141,8.408,8.034,8.389,2697065.65,22217563.82215,65127
1652252400000,2022-05-11 07:00:00,LINK/USDT,8.114,8.256,7.880,8.141,3931120.46,31588154.67108,96589
1652248800000,2022-05-11 06:00:00,LINK/USDT,8.605,8.649,8.049,8.118,2278285.01,19053064.65423,63219
1652245200000,2022-05-11 05:00:00,LINK/USDT,8.525,8.844,8.435,8.606,2000301.68,17294222.59420,52321
1652241600000,2022-05-11 04:00:00,LINK/USDT,8.631,8.696,8.450,8.527,1684263.60,14438042.61502,38275
1652238000000,2022-05-11 03:00:00,LINK/USDT,8.748,8.810,8.609,8.631,836342.78,7275911.83835,25005
1652234400000,2022-05-11 02:00:00,LINK/USDT,8.465,8.796,8.373,8.746,1640497.61,14125741.11547,41280
1652230800000,2022-05-11 01:00:00,LINK/USDT,8.658,8.690,8.438,8.464,1468271.93,12576597.60666,38656
1652227200000,2022-05-11 00:00:00,LINK/USDT,8.576,8.811,8.493,8.659,1762818.99,15299292.63456,44465
1652223600000,2022-05-10 23:00:00,LINK/USDT,8.447,8.679,8.415,8.577,1826757.61,15675301.40515,44042
1652220000000,2022-05-10 22:00:00,LINK/USDT,8.259,8.531,8.222,8.445,2337145.16,19603703.10588,53405
1652216400000,2022-05-10 21:00:00,LINK/USDT,8.599,8.659,8.200,8.257,1650434.91,13875377.25581,45411
1652212800000,2022-05-10 20:00:00,LINK/USDT,8.697,8.733,8.538,8.599,1195342.44,10319501.92589,32074
1652209200000,2022-05-10 19:00:00,LINK/USDT,8.807,8.854,8.662,8.696,1351261.88,11806032.68222,35015
1652205600000,2022-05-10 18:00:00,LINK/USDT,9.061,9.068,8.780,8.807,1167893.35,10403032.53106,32798
1652202000000,2022-05-10 17:00:00,LINK/USDT,8.832,9.117,8.825,9.061,1375308.58,12338861.80901,36710
1652198400000,2022-05-10 16:00:00,LINK/USDT,8.906,8.989,8.718,8.834,1799398.42,15928529.16389,41854
1652194800000,2022-05-10 15:00:00,LINK/USDT,8.802,8.996,8.659,8.905,2575048.40,22698480.41912,57935
1652191200000,2022-05-10 14:00:00,LINK/USDT,9.088,9.193,8.753,8.802,2377462.80,21337592.26271,52634
1652187600000,2022-05-10 13:00:00,LINK/USDT,9.261,9.318,8.965,9.087,2289927.43,20950883.94155,51107
1652184000000,2022-05-10 12:00:00,LINK/USDT,9.106,9.275,9.033,9.260,1556878.95,14249639.25420,39581
1652180400000,2022-05-10 11:00:00,LINK/USDT,8.839,9.133,8.795,9.107,1172409.36,10558176.26469,31345
1652176800000,2022-05-10 10:00:00,LINK/USDT,8.811,8.975,8.772,8.839,1258685.06,11183627.24984,31757
1652173200000,2022-05-10 09:00:00,LINK/USDT,8.905,8.949,8.776,8.809,1371376.05,12152863.08368,32238
1652169600000,2022-05-10 08:00:00,LINK/USDT,8.805,9.027,8.785,8.904,1443861.56,12882259.13486,33293
1652166000000,2022-05-10 07:00:00,LINK/USDT,8.971,9.046,8.802,8.805,2030976.47,18111251.39068,50348
1652162400000,2022-05-10 06:00:00,LINK/USDT,8.946,9.153,8.867,8.965,2605716.00,23525499.84152,71999
1652158800000,2022-05-10 05:00:00,LINK/USDT,8.631,8.990,8.618,8.949,2469324.14,21703833.66467,69263
1652155200000,2022-05-10 04:00:00,LINK/USDT,8.305,8.696,8.261,8.632,2996810.10,25447619.91167,71654
1652151600000,2022-05-10 03:00:00,LINK/USDT,8.408,8.488,8.299,8.305,2279595.06,19095873.21071,58811
1652148000000,2022-05-10 02:00:00,LINK/USDT,8.388,8.560,8.271,8.409,2748205.76,23147143.04894,69776
1652144400000,2022-05-10 01:00:00,LINK/USDT,8.350,8.493,8.265,8.388,3430050.32,28730058.91555,82202
1652140800000,2022-05-10 00:00:00,LINK/USDT,8.081,8.433,7.875,8.349,6533948.13,53059073.95751,148966
1652137200000,2022-05-09 23:00:00,LINK/USDT,8.591,8.675,7.983,8.081,4327460.67,36088685.03027,99784
1652133600000,2022-05-09 22:00:00,LINK/USDT,8.612,8.769,8.545,8.591,1749966.94,15172626.30612,47319
1652130000000,2022-05-09 21:00:00,LINK/USDT,8.737,8.838,8.575,8.612,1231717.84,10762119.47776,30125
1652126400000,2022-05-09 20:00:00,LINK/USDT,8.583,8.909,8.579,8.737,2689466.23,23541136.01645,57871
1652122800000,2022-05-09 19:00:00,LINK/USDT,8.583,8.709,8.346,8.582,3213434.32,27419362.18560,71370
1652119200000,2022-05-09 18:00:00,LINK/USDT,8.779,8.840,8.239,8.582,5020871.55,43119980.20910,107272
1652115600000,2022-05-09 17:00:00,LINK/USDT,8.766,8.956,8.495,8.778,3462401.64,30326993.52604,77226
1652112000000,2022-05-09 16:00:00,LINK/USDT,9.110,9.191,8.648,8.767,2932120.35,26099065.08580,83363
1652108400000,2022-05-09 15:00:00,LINK/USDT,9.180,9.275,8.983,9.111,1789542.65,16308831.31044,52741
1652104800000,2022-05-09 14:00:00,LINK/USDT,9.369,9.383,9.126,9.182,1595946.24,14755265.37504,46578
1652101200000,2022-05-09 13:00:00,LINK/USDT,9.281,9.485,9.170,9.368,2248578.19,20938947.36802,58103
1652097600000,2022-05-09 12:00:00,LINK/USDT,9.390,9.445,9.256,9.281,1214436.75,11365363.82460,34831
1652094000000,2022-05-09 11:00:00,LINK/USDT,9.166,9.437,9.069,9.391,2901959.87,26855531.71984,70478
1652090400000,2022-05-09 10:00:00,LINK/USDT,9.629,9.645,9.076,9.166,3938575.55,36590712.74304,98099
1652086800000,2022-05-09 09:00:00,LINK/USDT,9.691,9.745,9.605,9.630,678052.38,6554629.67051,20483
1652083200000,2022-05-09 08:00:00,LINK/USDT,9.671,9.703,9.533,9.693,1299647.74,12494586.96774,38290
1652079600000,2022-05-09 07:00:00,LINK/USDT,9.690,9.787,9.633,9.670,805998.75,7821855.18172,23811
1652076000000,2022-05-09 06:00:00,LINK/USDT,9.726,9.782,9.579,9.690,933127.69,9024439.08931,31138
1652072400000,2022-05-09 05:00:00,LINK/USDT,9.841,9.884,9.705,9.726,590861.22,5785259.85507,21221
1652068800000,2022-05-09 04:00:00,LINK/USDT,9.797,9.923,9.788,9.840,576430.75,5686946.94897,19121
1652065200000,2022-05-09 03:00:00,LINK/USDT,9.748,9.886,9.710,9.797,897690.21,8813743.96959,31011
1652061600000,2022-05-09 02:00:00,LINK/USDT,9.965,9.975,9.662,9.746,2135886.88,20913546.82868,61615
1652058000000,2022-05-09 01:00:00,LINK/USDT,10.108,10.120,9.952,9.965,532153.54,5343063.98951,18110
1652054400000,2022-05-09 00:00:00,LINK/USDT,9.990,10.160,9.964,10.107,602895.63,6070460.11289,21249
1652050800000,2022-05-08 23:00:00,LINK/USDT,10.063,10.080,9.930,9.990,589679.49,5893239.55501,21147
1652047200000,2022-05-08 22:00:00,LINK/USDT,10.182,10.197,10.016,10.065,614532.85,6198037.64498,22070
1652043600000,2022-05-08 21:00:00,LINK/USDT,10.100,10.222,10.098,10.181,303055.54,3081781.52326,9232
1652040000000,2022-05-08 20:00:00,LINK/USDT,10.222,10.245,10.069,10.101,626233.52,6358094.05023,21566
1652036400000,2022-05-08 19:00:00,LINK/USDT,10.173,10.265,10.154,10.222,492437.68,5027199.27214,18500
1652032800000,2022-05-08 18:00:00,LINK/USDT,10.027,10.194,9.923,10.173,871442.35,8780705.72782,30666
1652029200000,2022-05-08 17:00:00,LINK/USDT,10.103,10.110,9.830,10.027,2093795.34,20811543.06944,58785
1652025600000,2022-05-08 16:00:00,LINK/USDT,10.080,10.200,10.067,10.102,596957.97,6048686.84821,19454
1652022000000,2022-05-08 15:00:00,LINK/USDT,10.140,10.209,10.075,10.080,602957.13,6121433.80406,21566
1652018400000,2022-05-08 14:00:00,LINK/USDT,10.009,10.215,9.965,10.141,1216163.79,12254495.89193,36064
1652014800000,2022-05-08 13:00:00,LINK/USDT,10.182,10.203,9.996,10.009,907158.20,9168304.74647,28206
1652011200000,2022-05-08 12:00:00,LINK/USDT,10.278,10.308,10.143,10.182,572925.73,5865270.70279,18582
1652007600000,2022-05-08 11:00:00,LINK/USDT,10.284,10.371,10.240,10.278,660002.92,6805361.08988,20431
1652004000000,2022-05-08 10:00:00,LINK/USDT,10.136,10.342,10.102,10.282,650012.15,6659058.89205,21275
1652000400000,2022-05-08 09:00:00,LINK/USDT,10.161,10.194,10.110,10.136,387946.42,3939225.42453,13700
1651996800000,2022-05-08 08:00:00,LINK/USDT,10.146,10.186,10.092,10.161,410883.87,4170000.36514,13937
1651993200000,2022-05-08 07:00:00,LINK/USDT,10.163,10.217,10.103,10.147,500186.24,5081558.32946,15809
1651989600000,2022-05-08 06:00:00,LINK/USDT,10.061,10.209,10.061,10.164,548837.41,5554649.44223,16537
1651986000000,2022-05-08 05:00:00,LINK/USDT,10.038,10.101,10.002,10.060,407822.65,4097872.55639,14109
1651982400000,2022-05-08 04:00:00,LINK/USDT,10.037,10.136,10.027,10.039,617769.53,6230388.95159,17212
1651978800000,2022-05-08 03:00:00,LINK/USDT,10.022,10.054,9.910,10.037,787512.35,7874746.09595,28099
1651975200000,2022-05-08 02:00:00,LINK/USDT,10.062,10.113,9.866,10.022,2060696.91,20595919.86401,61447
1651971600000,2022-05-08 01:00:00,LINK/USDT,10.151,10.193,10.026,10.061,829010.58,8389518.32504,28103
1651968000000,2022-05-08 00:00:00,LINK/USDT,10.205,10.309,10.124,10.152,685069.19,6996504.67862,23588
1651964400000,2022-05-07 23:00:00,LINK/USDT,10.127,10.340,10.102,10.205,1187196.77,12136248.14242,37283
1651960800000,2022-05-07 22:00:00,LINK/USDT,10.208,10.326,9.971,10.128,1791717.61,18196795.25184,66313
1651957200000,2022-05-07 21:00:00,LINK/USDT,10.592,10.592,10.195,10.208,1357168.57,14135032.91635,44502
1651953600000,2022-05-07 20:00:00,LINK/USDT,10.654,10.658,10.550,10.593,471607.99,5000275.38592,13906
1651950000000,2022-05-07 19:00:00,LINK/USDT,10.648,10.695,10.632,10.654,321346.85,3425691.50093,9229
1651946400000,2022-05-07 18:00:00,LINK/USDT,10.590,10.729,10.579,10.648,801273.90,8546217.51595,15951
1651942800000,2022-05-07 17:00:00,LINK/USDT,10.699,10.703,10.559,10.590,850254.97,9032476.24547,17918
1651939200000,2022-05-07 16:00:00,LINK/USDT,10.716,10.743,10.610,10.700,545072.10,5827062.03443,15005
1651935600000,2022-05-07 15:00:00,LINK/USDT,10.732,10.764,10.684,10.716,481101.86,5157391.74710,14070
1651932000000,2022-05-07 14:00:00,LINK/USDT,10.657,10.737,10.632,10.731,505584.64,5400933.19574,13612
1651928400000,2022-05-07 13:00:00,LINK/USDT,10.757,10.773,10.634,10.657,575868.57,6152769.58052,18747
1651924800000,2022-05-07 12:00:00,LINK/USDT,10.771,10.809,10.670,10.757,468779.41,5040624.60161,14526
1651921200000,2022-05-07 11:00:00,LINK/USDT,10.763,10.842,10.736,10.770,477351.22,5147844.90778,15770
1651917600000,2022-05-07 10:00:00,LINK/USDT,10.727,10.814,10.695,10.764,414730.13,4458063.65632,14646
1651914000000,2022-05-07 09:00:00,LINK/USDT,10.787,10.821,10.711,10.727,494494.74,5325184.90621,15564
1651910400000,2022-05-07 08:00:00,LINK/USDT,10.731,10.841,10.691,10.787,527530.23,5677399.90270,20113
1651906800000,2022-05-07 07:00:00,LINK/USDT,10.573,10.753,10.564,10.727,494705.18,5278860.37715,14874
1651903200000,2022-05-07 06:00:00,LINK/USDT,10.688,10.700,10.559,10.573,448575.69,4764191.07822,13178
1651899600000,2022-05-07 05:00:00,LINK/USDT,10.538,10.697,10.515,10.687,552065.73,5865709.85967,17881
1651896000000,2022-05-07 04:00:00,LINK/USDT,10.643,10.673,10.520,10.538,566896.21,6009140.07304,19074
1651892400000,2022-05-07 03:00:00,LINK/USDT,10.685,10.703,10.610,10.640,488715.50,5207207.48844,17726
1651888800000,2022-05-07 02:00:00,LINK/USDT,10.768,10.796,10.660,10.686,703536.24,7535195.08145,17976
1651885200000,2022-05-07 01:00:00,LINK/USDT,10.758,10.828,10.693,10.768,346854.03,3731817.48733,12935
1651881600000,2022-05-07 00:00:00,LINK/USDT,10.781,10.831,10.712,10.760,426994.71,4597072.47332,16243
1651878000000,2022-05-06 23:00:00,LINK/USDT,10.806,10.872,10.753,10.781,301901.43,3266445.22134,12896
1651874400000,2022-05-06 22:00:00,LINK/USDT,10.784,10.877,10.721,10.806,311533.28,3362843.19635,13411
1651870800000,2022-05-06 21:00:00,LINK/USDT,10.823,10.839,10.744,10.784,249565.61,2691414.82996,8427
1651867200000,2022-05-06 20:00:00,LINK/USDT,10.761,10.834,10.697,10.823,307385.70,3305500.60978,12052
1651863600000,2022-05-06 19:00:00,LINK/USDT,10.667,10.804,10.603,10.761,563566.82,6036263.11048,21693
1651860000000,2022-05-06 18:00:00,LINK/USDT,10.636,10.722,10.572,10.669,566276.96,6026887.56651,20867
1651856400000,2022-05-06 17:00:00,LINK/USDT,10.759,10.765,10.601,10.636,644247.79,6879471.17153,23661
1651852800000,2022-05-06 16:00:00,LINK/USDT,10.697,10.799,10.610,10.758,882616.80,9456445.17462,31139
1651849200000,2022-05-06 15:00:00,LINK/USDT,10.730,10.907,10.675,10.699,989410.50,10677801.36249,37634
1651845600000,2022-05-06 14:00:00,LINK/USDT,10.547,10.771,10.500,10.731,1471583.86,15657205.11132,48660
1651842000000,2022-05-06 13:00:00,LINK/USDT,10.650,10.735,10.384,10.545,1883751.97,19821908.19719,55983
1651838400000,2022-05-06 12:00:00,LINK/USDT,10.598,10.843,10.585,10.650,1219858.71,13068280.79285,37003
1651834800000,2022-05-06 11:00:00,LINK/USDT,10.714,10.807,10.481,10.597,1446269.12,15355672.50401,47073
1651831200000,2022-05-06 10:00:00,LINK/USDT,10.870,10.893,10.635,10.715,646803.04,6964000.09529,17969
1651827600000,2022-05-06 09:00:00,LINK/USDT,10.786,10.922,10.756,10.870,415678.70,4505561.04147,12701
1651824000000,2022-05-06 08:00:00,LINK/USDT,10.821,10.920,10.760,10.785,703201.63,7612120.41412,23567
1651820400000,2022-05-06 07:00:00,LINK/USDT,10.958,10.997,10.612,10.821,1327884.03,14341715.72037,38758
1651816800000,2022-05-06 06:00:00,LINK/USDT,10.945,11.019,10.905,10.958,675212.62,7402428.45823,15024
1651813200000,2022-05-06 05:00:00,LINK/USDT,10.926,10.960,10.854,10.944,383269.69,4181143.00109,11618
1651809600000,2022-05-06 04:00:00,LINK/USDT,10.979,10.980,10.832,10.927,513700.51,5598748.10565,16283
1651806000000,2022-05-06 03:00:00,LINK/USDT,10.949,10.997,10.915,10.978,370819.51,4062164.97274,10646
1651802400000,2022-05-06 02:00:00,LINK/USDT,10.874,11.015,10.867,10.947,447781.93,4903393.63582,13229
1651798800000,2022-05-06 01:00:00,LINK/USDT,10.869,10.917,10.797,10.874,397745.97,4315690.24096,12647
1651795200000,2022-05-06 00:00:00,LINK/USDT,10.906,10.960,10.788,10.868,570842.07,6214843.30194,16880
1651791600000,2022-05-05 23:00:00,LINK/USDT,10.791,10.931,10.789,10.907,516428.25,5621449.39469,16127
1651788000000,2022-05-05 22:00:00,LINK/USDT,10.855,10.886,10.767,10.790,505489.95,5470763.27480,15519
1651784400000,2022-05-05 21:00:00,LINK/USDT,10.929,10.945,10.828,10.854,604178.15,6581074.85178,14561
1651780800000,2022-05-05 20:00:00,LINK/USDT,10.847,10.937,10.741,10.928,784171.86,8501167.50220,24514
1651777200000,2022-05-05 19:00:00,LINK/USDT,10.835,10.878,10.613,10.847,2083436.28,22402546.53320,56078
1651773600000,2022-05-05 18:00:00,LINK/USDT,10.869,10.969,10.559,10.837,1673811.72,18056693.95925,48851
1651770000000,2022-05-05 17:00:00,LINK/USDT,10.903,11.026,10.862,10.869,1463906.40,16045519.90555,37769
1651766400000,2022-05-05 16:00:00,LINK/USDT,10.895,11.046,10.836,10.904,1684045.50,18392225.46564,46226
1651762800000,2022-05-05 15:00:00,LINK/USDT,11.397,11.411,10.785,10.897,3917228.60,43445587.37710,99883
1651759200000,2022-05-05 14:00:00,LINK/USDT,11.726,11.809,11.332,11.397,2396960.36,27635333.18777,69019
1651755600000,2022-05-05 13:00:00,LINK/USDT,11.979,11.982,11.702,11.726,917204.45,10864346.91352,29799
1651752000000,2022-05-05 12:00:00,LINK/USDT,11.912,12.023,11.883,11.979,395900.97,4739940.57311,13261
1651748400000,2022-05-05 11:00:00,LINK/USDT,11.945,12.066,11.894,11.912,478527.94,5735385.67552,14711
1651744800000,2022-05-05 10:00:00,LINK/USDT,11.892,12.080,11.876,11.946,562722.53,6735367.78036,17045
1651741200000,2022-05-05 09:00:00,LINK/USDT,11.902,11.946,11.839,11.893,334505.82,3978120.22295,13021
1651737600000,2022-05-05 08:00:00,LINK/USDT,11.986,12.034,11.862,11.903,522751.75,6246091.90538,17224
1651734000000,2022-05-05 07:00:00,LINK/USDT,11.954,12.011,11.902,11.985,352903.14,4219463.70926,13042
1651730400000,2022-05-05 06:00:00,LINK/USDT,11.990,12.046,11.933,11.954,454634.72,5450672.58005,14548
1651726800000,2022-05-05 05:00:00,LINK/USDT,12.113,12.134,11.961,11.990,487888.34,5874865.03622,15805
1651723200000,2022-05-05 04:00:00,LINK/USDT,12.147,12.156,12.088,12.113,275662.99,3340026.44914,9524
1651719600000,2022-05-05 03:00:00,LINK/USDT,12.224,12.228,12.086,12.147,414371.07,5034675.77664,12201
1651716000000,2022-05-05 02:00:00,LINK/USDT,12.162,12.235,12.150,12.225,309068.58,3768571.47336,9456
1651712400000,2022-05-05 01:00:00,LINK/USDT,12.177,12.226,12.148,12.162,324231.91,3952747.46731,10310
1651708800000,2022-05-05 00:00:00,LINK/USDT,12.193,12.288,12.138,12.177,652198.25,7962001.11795,20369
1651705200000,2022-05-04 23:00:00,LINK/USDT,12.122,12.208,12.083,12.193,488464.97,5927233.57654,15739
1651701600000,2022-05-04 22:00:00,LINK/USDT,12.118,12.160,12.099,12.123,496074.15,6015641.48243,13436
1651698000000,2022-05-04 21:00:00,LINK/USDT,12.056,12.147,12.056,12.119,464318.99,5617160.06519,14238
1651694400000,2022-05-04 20:00:00,LINK/USDT,12.019,12.082,11.989,12.055,569624.52,6856303.68213,18628
1651690800000,2022-05-04 19:00:00,LINK/USDT,11.774,12.095,11.758,12.016,1896471.77,22670878.89886,57280
1651687200000,2022-05-04 18:00:00,LINK/USDT,11.322,11.860,11.227,11.775,2701596.58,31041847.50251,73453
1651683600000,2022-05-04 17:00:00,LINK/USDT,11.385,11.404,11.226,11.322,608323.56,6872751.49703,23848
1651680000000,2022-05-04 16:00:00,LINK/USDT,11.215,11.430,11.157,11.383,754817.10,8540196.04634,27796
1651676400000,2022-05-04 15:00:00,LINK/USDT,11.213,11.246,11.102,11.218,659888.23,7373362.52934,22961
1651672800000,2022-05-04 14:00:00,LINK/USDT,11.201,11.316,11.192,11.213,678829.70,7637623.21596,24073
1651669200000,2022-05-04 13:00:00,LINK/USDT,11.359,11.401,11.192,11.198,543018.15,6143903.71816,19988
1651665600000,2022-05-04 12:00:00,LINK/USDT,11.450,11.494,11.320,11.359,695039.04,7924884.66230,21465
1651662000000,2022-05-04 11:00:00,LINK/USDT,11.454,11.520,11.376,11.450,712532.17,8165155.13508,22045
1651658400000,2022-05-04 10:00:00,LINK/USDT,11.299,11.464,11.280,11.453,554472.16,6315222.51416,18928
1651654800000,2022-05-04 09:00:00,LINK/USDT,11.373,11.383,11.282,11.299,592111.18,6712765.41628,19550
1651651200000,2022-05-04 08:00:00,LINK/USDT,11.332,11.471,11.320,11.373,1048791.90,11939189.23198,33185
1651647600000,2022-05-04 07:00:00,LINK/USDT,11.232,11.337,11.200,11.331,461060.26,5189036.44514,16182
1651644000000,2022-05-04 06:00:00,LINK/USDT,11.161,11.264,11.156,11.232,381578.24,4285416.16158,13192
1651640400000,2022-05-04 05:00:00,LINK/USDT,11.190,11.215,11.140,11.160,327382.61,3658905.28258,10048
1651636800000,2022-05-04 04:00:00,LINK/USDT,11.223,11.288,11.164,11.189,322980.00,3620748.37025,10794
1651633200000,2022-05-04 03:00:00,LINK/USDT,11.183,11.264,11.183,11.223,304983.32,3421746.77481,11017
1651629600000,2022-05-04 02:00:00,LINK/USDT,11.156,11.275,11.143,11.182,385886.93,4322803.83742,14806
1651626000000,2022-05-04 01:00:00,LINK/USDT,11.220,11.330,11.140,11.157,1235960.86,13884080.61727,29280
1651622400000,2022-05-04 00:00:00,LINK/USDT,11.117,11.228,11.078,11.219,469161.43,5234528.95312,17593
1651618800000,2022-05-03 23:00:00,LINK/USDT,11.099,11.133,11.028,11.117,334584.03,3706577.50573,13549
1651615200000,2022-05-03 22:00:00,LINK/USDT,11.021,11.153,11.000,11.099,478841.31,5307718.87181,16264
1651611600000,2022-05-03 21:00:00,LINK/USDT,10.997,11.073,10.920,11.021,485752.44,5350075.71496,15473
1651608000000,2022-05-03 20:00:00,LINK/USDT,10.874,11.026,10.785,10.998,638586.87,6944985.29623,15856
1651604400000,2022-05-03 19:00:00,LINK/USDT,10.931,10.938,10.805,10.873,683138.20,7428206.49467,20337
1651600800000,2022-05-03 18:00:00,LINK/USDT,11.076,11.079,10.843,10.929,1351346.04,14791221.11855,43075
1651597200000,2022-05-03 17:00:00,LINK/USDT,11.140,11.218,11.071,11.077,528221.05,5886722.68483,17173
1651593600000,2022-05-03 16:00:00,LINK/USDT,11.239,11.291,11.120,11.142,741354.99,8287026.14445,24680
1651590000000,2022-05-03 15:00:00,LINK/USDT,11.221,11.296,11.177,11.239,467382.38,5248970.37527,16638
1651586400000,2022-05-03 14:00:00,LINK/USDT,11.249,11.311,11.127,11.222,695934.68,7796039.64938,24537
1651582800000,2022-05-03 13:00:00,LINK/USDT,11.321,11.345,11.151,11.248,663372.54,7463577.65169,23558
1651579200000,2022-05-03 12:00:00,LINK/USDT,11.402,11.431,11.289,11.321,757450.16,8605784.18512,20645
1651575600000,2022-05-03 11:00:00,LINK/USDT,11.187,11.495,11.129,11.401,913353.75,10355712.18126,25215
1651572000000,2022-05-03 10:00:00,LINK/USDT,11.251,11.259,11.155,11.187,340500.28,3814154.80404,12496
1651568400000,2022-05-03 09:00:00,LINK/USDT,11.336,11.340,11.234,11.250,367973.35,4151299.81478,11237
1651564800000,2022-05-03 08:00:00,LINK/USDT,11.330,11.378,11.309,11.337,306066.24,3472684.14342,11260
1651561200000,2022-05-03 07:00:00,LINK/USDT,11.288,11.335,11.259,11.330,346688.89,3916652.10801,12462
1651557600000,2022-05-03 06:00:00,LINK/USDT,11.346,11.348,11.238,11.287,372124.76,4204206.18425,12647
