https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT,tradecount
1650272400000,2022-04-18 09:00:00,LUNA/USDT,76.63000000,77.97000000,76.37000000,77.85000000,124491.90000000,9618093.28090000,11522
1650268800000,2022-04-18 08:00:00,LUNA/USDT,76.59000000,77.19000000,76.54000000,76.62000000,61753.53000000,4745174.56760000,6543
1650265200000,2022-04-18 07:00:00,LUNA/USDT,76.88000000,77.04000000,76.16000000,76.59000000,91107.99000000,6976924.73070000,8708
1650261600000,2022-04-18 06:00:00,LUNA/USDT,76.29000000,77.17000000,76.16000000,76.88000000,86401.61000000,6623715.35670000,9443
1650258000000,2022-04-18 05:00:00,LUNA/USDT,75.85000000,76.82000000,75.67000000,76.29000000,148188.27000000,11297289.38880000,13105
1650254400000,2022-04-18 04:00:00,LUNA/USDT,78.58000000,78.81000000,75.74000000,75.86000000,407019.04000000,31219879.60940000,33318
1650250800000,2022-04-18 03:00:00,LUNA/USDT,78.63000000,78.89000000,78.36000000,78.59000000,47404.31000000,3727437.37430000,4703
1650247200000,2022-04-18 02:00:00,LUNA/USDT,78.39000000,78.83000000,78.17000000,78.62000000,102831.23000000,8064143.27060000,7471
1650243600000,2022-04-18 01:00:00,LUNA/USDT,77.99000000,78.56000000,77.89000000,78.40000000,74206.03000000,5804481.60330000,8377
1650240000000,2022-04-18 00:00:00,LUNA/USDT,77.18000000,78.09000000,76.85000000,77.99000000,169693.88000000,13108213.66230000,14132
1650236400000,2022-04-17 23:00:00,LUNA/USDT,79.91000000,79.91000000,76.92000000,77.19000000,394483.65000000,30797744.34760000,38239
1650232800000,2022-04-17 22:00:00,LUNA/USDT,80.41000000,80.53000000,79.69000000,79.89000000,120160.50000000,9623177.37690000,11604
1650229200000,2022-04-17 21:00:00,LUNA/USDT,80.51000000,80.72000000,80.13000000,80.42000000,72817.17000000,5849632.48820000,5073
1650225600000,2022-04-17 20:00:00,LUNA/USDT,80.72000000,80.95000000,80.50000000,80.51000000,25681.56000000,2072807.94210000,3458
1650222000000,2022-04-17 19:00:00,LUNA/USDT,80.57000000,80.93000000,80.17000000,80.71000000,63436.02000000,5104508.62880000,5894
1650218400000,2022-04-17 18:00:00,LUNA/USDT,80.92000000,80.93000000,80.17000000,80.56000000,112483.70000000,9047767.42860000,9774
1650214800000,2022-04-17 17:00:00,LUNA/USDT,81.82000000,81.94000000,80.64000000,80.92000000,132813.77000000,10796595.85760000,10802
1650211200000,2022-04-17 16:00:00,LUNA/USDT,82.28000000,82.46000000,81.69000000,81.82000000,83560.15000000,6866705.73950000,7228
1650207600000,2022-04-17 15:00:00,LUNA/USDT,81.52000000,82.50000000,81.25000000,82.28000000,116062.38000000,9514690.89730000,9861
1650204000000,2022-04-17 14:00:00,LUNA/USDT,81.33000000,81.76000000,81.10000000,81.51000000,54336.30000000,4426516.21460000,5046
1650200400000,2022-04-17 13:00:00,LUNA/USDT,81.39000000,81.77000000,80.97000000,81.34000000,149910.03000000,12195487.39820000,9997
1650196800000,2022-04-17 12:00:00,LUNA/USDT,81.46000000,81.54000000,81.20000000,81.40000000,27619.36000000,2248050.60930000,2865
1650193200000,2022-04-17 11:00:00,LUNA/USDT,81.50000000,81.54000000,81.25000000,81.45000000,23202.80000000,1887747.61100000,2455
1650189600000,2022-04-17 10:00:00,LUNA/USDT,81.47000000,81.58000000,81.33000000,81.48000000,25339.02000000,2063578.33220000,2492
1650186000000,2022-04-17 09:00:00,LUNA/USDT,81.50000000,81.88000000,81.34000000,81.47000000,29813.58000000,2432391.19900000,3416
1650182400000,2022-04-17 08:00:00,LUNA/USDT,81.48000000,81.68000000,81.31000000,81.50000000,31357.36000000,2555721.79980000,3075
1650178800000,2022-04-17 07:00:00,LUNA/USDT,81.53000000,81.59000000,81.10000000,81.48000000,23249.00000000,1891850.31710000,3208
1650175200000,2022-04-17 06:00:00,LUNA/USDT,81.66000000,81.79000000,81.30000000,81.53000000,37411.59000000,3051697.57610000,3877
1650171600000,2022-04-17 05:00:00,LUNA/USDT,81.38000000,82.19000000,81.24000000,81.65000000,77732.00000000,6353986.64250000,8224
1650168000000,2022-04-17 04:00:00,LUNA/USDT,81.03000000,81.38000000,80.93000000,81.38000000,63315.16000000,5137736.13390000,4548
1650164400000,2022-04-17 03:00:00,LUNA/USDT,80.33000000,81.11000000,80.25000000,81.03000000,92989.99000000,7509052.49610000,6025
1650160800000,2022-04-17 02:00:00,LUNA/USDT,80.98000000,80.99000000,80.15000000,80.34000000,39991.14000000,3218419.82690000,4076
1650157200000,2022-04-17 01:00:00,LUNA/USDT,80.75000000,81.07000000,80.52000000,80.97000000,26168.71000000,2114814.36080000,3242
1650153600000,2022-04-17 00:00:00,LUNA/USDT,80.96000000,81.05000000,80.32000000,80.74000000,36631.62000000,2956368.49680000,4486
1650150000000,2022-04-16 23:00:00,LUNA/USDT,81.00000000,81.39000000,80.78000000,80.96000000,48446.78000000,3927313.73520000,4353
1650146400000,2022-04-16 22:00:00,LUNA/USDT,80.99000000,81.58000000,80.85000000,81.00000000,71629.70000000,5818771.60100000,6842
1650142800000,2022-04-16 21:00:00,LUNA/USDT,80.57000000,81.25000000,80.45000000,80.99000000,27227.89000000,2200895.47800000,3826
1650139200000,2022-04-16 20:00:00,LUNA/USDT,80.38000000,80.80000000,79.95000000,80.57000000,80444.74000000,6450021.60390000,5275
1650135600000,2022-04-16 19:00:00,LUNA/USDT,80.35000000,80.53000000,80.29000000,80.39000000,17871.51000000,1437646.18650000,1914
1650132000000,2022-04-16 18:00:00,LUNA/USDT,80.34000000,80.46000000,80.07000000,80.36000000,16779.60000000,1346298.68060000,1981
1650128400000,2022-04-16 17:00:00,LUNA/USDT,80.39000000,80.49000000,80.15000000,80.35000000,25045.84000000,2011306.59000000,2735
1650124800000,2022-04-16 16:00:00,LUNA/USDT,80.22000000,80.43000000,80.09000000,80.39000000,56547.24000000,4539491.66480000,4869
1650121200000,2022-04-16 15:00:00,LUNA/USDT,81.42000000,81.69000000,79.94000000,80.24000000,191875.43000000,15472390.20550000,14857
1650117600000,2022-04-16 14:00:00,LUNA/USDT,81.31000000,81.52000000,81.18000000,81.41000000,37839.32000000,3078998.49980000,2933
1650114000000,2022-04-16 13:00:00,LUNA/USDT,81.67000000,81.77000000,81.17000000,81.33000000,37079.92000000,3017784.00790000,3371
1650110400000,2022-04-16 12:00:00,LUNA/USDT,81.14000000,81.83000000,80.97000000,81.66000000,73738.25000000,6010059.16620000,6081
1650106800000,2022-04-16 11:00:00,LUNA/USDT,81.47000000,81.69000000,81.09000000,81.14000000,72694.60000000,5919480.39380000,5134
1650103200000,2022-04-16 10:00:00,LUNA/USDT,80.66000000,81.61000000,80.63000000,81.48000000,76924.90000000,6240348.24030000,6268
1650099600000,2022-04-16 09:00:00,LUNA/USDT,80.68000000,80.85000000,80.57000000,80.67000000,24924.20000000,2011539.59730000,2527
1650096000000,2022-04-16 08:00:00,LUNA/USDT,80.60000000,81.01000000,80.42000000,80.68000000,51210.87000000,4134851.12140000,4306
1650092400000,2022-04-16 07:00:00,LUNA/USDT,80.68000000,80.83000000,80.55000000,80.60000000,23910.62000000,1928982.77550000,2182
1650088800000,2022-04-16 06:00:00,LUNA/USDT,80.74000000,80.86000000,80.50000000,80.69000000,29868.26000000,2410164.01540000,2388
1650085200000,2022-04-16 05:00:00,LUNA/USDT,80.56000000,80.79000000,80.48000000,80.73000000,24812.43000000,2001026.64770000,2405
1650081600000,2022-04-16 04:00:00,LUNA/USDT,80.29000000,80.65000000,80.20000000,80.56000000,21660.38000000,1743980.81720000,1997
1650078000000,2022-04-16 03:00:00,LUNA/USDT,80.49000000,80.58000000,80.20000000,80.29000000,32152.18000000,2583704.63560000,2971
1650074400000,2022-04-16 02:00:00,LUNA/USDT,80.73000000,80.76000000,80.44000000,80.50000000,22095.05000000,1779905.84000000,2459
1650070800000,2022-04-16 01:00:00,LUNA/USDT,80.56000000,80.82000000,80.36000000,80.73000000,36666.49000000,2955904.31690000,3462
1650067200000,2022-04-16 00:00:00,LUNA/USDT,80.39000000,80.69000000,80.09000000,80.55000000,75612.01000000,6081322.06480000,5066
1650063600000,2022-04-15 23:00:00,LUNA/USDT,80.35000000,80.46000000,79.98000000,80.39000000,35705.32000000,2864194.15550000,4817
1650060000000,2022-04-15 22:00:00,LUNA/USDT,80.62000000,80.67000000,80.04000000,80.34000000,47290.26000000,3799127.92940000,5199
1650056400000,2022-04-15 21:00:00,LUNA/USDT,80.94000000,81.10000000,80.33000000,80.62000000,45777.45000000,3691651.85830000,4297
1650052800000,2022-04-15 20:00:00,LUNA/USDT,80.43000000,81.14000000,80.41000000,80.93000000,45199.40000000,3654579.01460000,5549
1650049200000,2022-04-15 19:00:00,LUNA/USDT,80.71000000,80.84000000,80.20000000,80.44000000,36077.75000000,2905019.01230000,5112
1650045600000,2022-04-15 18:00:00,LUNA/USDT,80.56000000,80.92000000,80.37000000,80.72000000,50304.01000000,4055837.93640000,6375
1650042000000,2022-04-15 17:00:00,LUNA/USDT,80.14000000,80.70000000,79.87000000,80.57000000,85177.16000000,6836022.09870000,10022
1650038400000,2022-04-15 16:00:00,LUNA/USDT,80.29000000,80.39000000,79.04000000,80.14000000,171840.87000000,13687202.57110000,18615
1650034800000,2022-04-15 15:00:00,LUNA/USDT,80.77000000,81.15000000,80.22000000,80.30000000,119438.58000000,9641397.73800000,12221
1650031200000,2022-04-15 14:00:00,LUNA/USDT,80.23000000,81.76000000,79.60000000,80.76000000,175848.72000000,14172962.74630000,19842
1650027600000,2022-04-15 13:00:00,LUNA/USDT,81.32000000,81.64000000,80.14000000,80.23000000,179724.89000000,14550617.62270000,16194
1650024000000,2022-04-15 12:00:00,LUNA/USDT,81.90000000,82.20000000,81.17000000,81.32000000,59242.54000000,4839229.52560000,7295
1650020400000,2022-04-15 11:00:00,LUNA/USDT,81.70000000,81.99000000,81.62000000,81.91000000,32880.93000000,2690250.21630000,4163
1650016800000,2022-04-15 10:00:00,LUNA/USDT,81.35000000,81.99000000,81.30000000,81.71000000,35869.30000000,2931001.30900000,5175
1650013200000,2022-04-15 09:00:00,LUNA/USDT,81.82000000,81.91000000,81.03000000,81.34000000,47578.03000000,3877093.61650000,5884
1650009600000,2022-04-15 08:00:00,LUNA/USDT,81.99000000,82.17000000,81.45000000,81.81000000,49844.38000000,4076858.70190000,6248
1650006000000,2022-04-15 07:00:00,LUNA/USDT,81.41000000,82.35000000,80.90000000,81.96000000,85922.81000000,7009843.05770000,9725
1650002400000,2022-04-15 06:00:00,LUNA/USDT,81.70000000,81.95000000,81.00000000,81.41000000,65880.34000000,5364905.68600000,6678
1649998800000,2022-04-15 05:00:00,LUNA/USDT,81.85000000,82.25000000,81.40000000,81.71000000,61260.81000000,5012496.54180000,6338
1649995200000,2022-04-15 04:00:00,LUNA/USDT,82.31000000,82.70000000,81.57000000,81.85000000,57389.87000000,4716678.14380000,6979
1649991600000,2022-04-15 03:00:00,LUNA/USDT,81.63000000,82.35000000,81.59000000,82.30000000,39222.78000000,3215870.39660000,5663
1649988000000,2022-04-15 02:00:00,LUNA/USDT,81.25000000,81.92000000,81.17000000,81.62000000,40838.74000000,3331332.50380000,5405
1649984400000,2022-04-15 01:00:00,LUNA/USDT,81.18000000,81.61000000,80.87000000,81.25000000,64295.33000000,5214172.07960000,6698
1649980800000,2022-04-15 00:00:00,LUNA/USDT,81.56000000,82.42000000,80.63000000,81.18000000,136278.17000000,11106752.91440000,12352
1649977200000,2022-04-14 23:00:00,LUNA/USDT,81.57000000,81.87000000,81.38000000,81.57000000,40610.38000000,3315754.26460000,4445
1649973600000,2022-04-14 22:00:00,LUNA/USDT,81.37000000,81.79000000,81.10000000,81.56000000,69006.87000000,5622880.19870000,6655
1649970000000,2022-04-14 21:00:00,LUNA/USDT,81.19000000,81.98000000,80.98000000,81.37000000,51628.02000000,4203330.90320000,7290
1649966400000,2022-04-14 20:00:00,LUNA/USDT,80.96000000,81.22000000,79.58000000,81.20000000,168184.85000000,13498722.74630000,17459
1649962800000,2022-04-14 19:00:00,LUNA/USDT,81.02000000,81.52000000,80.41000000,80.97000000,154933.54000000,12550800.73020000,12945
1649959200000,2022-04-14 18:00:00,LUNA/USDT,82.59000000,82.80000000,80.83000000,81.03000000,135825.89000000,11100592.69450000,13306
1649955600000,2022-04-14 17:00:00,LUNA/USDT,82.15000000,82.71000000,81.72000000,82.61000000,116822.34000000,9612602.10660000,12849
1649952000000,2022-04-14 16:00:00,LUNA/USDT,81.67000000,82.62000000,81.32000000,82.16000000,176204.81000000,14413888.39490000,20101
1649948400000,2022-04-14 15:00:00,LUNA/USDT,84.17000000,84.48000000,81.39000000,81.67000000,287348.95000000,23747483.27920000,28105
1649944800000,2022-04-14 14:00:00,LUNA/USDT,84.44000000,84.76000000,83.55000000,84.18000000,176038.48000000,14806394.26400000,21194
1649941200000,2022-04-14 13:00:00,LUNA/USDT,86.22000000,86.81000000,84.31000000,84.45000000,187841.84000000,16036987.88070000,25125
1649937600000,2022-04-14 12:00:00,LUNA/USDT,85.27000000,86.38000000,85.13000000,86.22000000,128356.53000000,11000387.02940000,15151
1649934000000,2022-04-14 11:00:00,LUNA/USDT,85.92000000,86.41000000,84.88000000,85.28000000,132919.25000000,11382765.66150000,13502
1649930400000,2022-04-14 10:00:00,LUNA/USDT,87.34000000,87.43000000,85.87000000,85.93000000,84831.00000000,7346889.07290000,9473
1649926800000,2022-04-14 09:00:00,LUNA/USDT,87.48000000,87.63000000,86.31000000,87.34000000,144757.14000000,12588868.46930000,17941
1649923200000,2022-04-14 08:00:00,LUNA/USDT,88.40000000,88.71000000,87.31000000,87.49000000,83822.32000000,7368428.12590000,10659
1649919600000,2022-04-14 07:00:00,LUNA/USDT,88.80000000,88.85000000,88.18000000,88.40000000,64203.80000000,5686962.05070000,9958
1649916000000,2022-04-14 06:00:00,LUNA/USDT,88.49000000,88.85000000,88.33000000,88.79000000,63314.57000000,5609435.74690000,6604
1649912400000,2022-04-14 05:00:00,LUNA/USDT,88.12000000,88.53000000,88.01000000,88.48000000,48570.19000000,4285906.06850000,4932
1649908800000,2022-04-14 04:00:00,LUNA/USDT,88.15000000,88.51000000,87.87000000,88.13000000,72284.35000000,6380468.38170000,10356
1649905200000,2022-04-14 03:00:00,LUNA/USDT,89.11000000,89.30000000,88.15000000,88.15000000,76804.08000000,6802099.93790000,7449
1649901600000,2022-04-14 02:00:00,LUNA/USDT,89.59000000,89.71000000,88.64000000,89.12000000,136793.27000000,12188659.45120000,10479
1649898000000,2022-04-14 01:00:00,LUNA/USDT,88.53000000,89.84000000,88.14000000,89.59000000,128226.17000000,11403994.96410000,13539
1649894400000,2022-04-14 00:00:00,LUNA/USDT,87.91000000,88.87000000,87.49000000,88.53000000,102116.38000000,9013074.21530000,10785
1649890800000,2022-04-13 23:00:00,LUNA/USDT,87.65000000,88.10000000,87.34000000,87.92000000,63185.37000000,5538041.43030000,6173
1649887200000,2022-04-13 22:00:00,LUNA/USDT,86.96000000,88.10000000,86.70000000,87.65000000,77150.23000000,6744973.48570000,8711
1649883600000,2022-04-13 21:00:00,LUNA/USDT,87.16000000,87.53000000,86.71000000,86.96000000,81401.93000000,7090241.52450000,7088
1649880000000,2022-04-13 20:00:00,LUNA/USDT,86.81000000,87.33000000,86.58000000,87.14000000,51501.72000000,4479733.71730000,4973
1649876400000,2022-04-13 19:00:00,LUNA/USDT,87.29000000,87.65000000,86.71000000,86.84000000,111636.91000000,9720940.84720000,9131
1649872800000,2022-04-13 18:00:00,LUNA/USDT,86.38000000,87.35000000,86.07000000,87.29000000,80048.06000000,6940126.15530000,8268
1649869200000,2022-04-13 17:00:00,LUNA/USDT,86.85000000,86.93000000,86.10000000,86.35000000,103717.22000000,8975030.60650000,8782
1649865600000,2022-04-13 16:00:00,LUNA/USDT,87.45000000,87.97000000,86.56000000,86.85000000,192110.81000000,16755025.97390000,15131
1649862000000,2022-04-13 15:00:00,LUNA/USDT,86.38000000,87.90000000,86.20000000,87.46000000,211791.13000000,18524984.73420000,18808
1649858400000,2022-04-13 14:00:00,LUNA/USDT,87.23000000,87.90000000,85.71000000,86.38000000,302872.65000000,26292356.09090000,29840
1649854800000,2022-04-13 13:00:00,LUNA/USDT,83.76000000,87.81000000,83.56000000,87.20000000,323808.38000000,27897668.23020000,33284
1649851200000,2022-04-13 12:00:00,LUNA/USDT,83.44000000,84.43000000,83.17000000,83.77000000,138261.84000000,11575200.62660000,13364
1649847600000,2022-04-13 11:00:00,LUNA/USDT,84.10000000,84.57000000,83.30000000,83.42000000,102904.52000000,8634587.92290000,11809
1649844000000,2022-04-13 10:00:00,LUNA/USDT,84.99000000,85.25000000,83.75000000,84.09000000,97484.68000000,8220111.47420000,11418
1649840400000,2022-04-13 09:00:00,LUNA/USDT,85.45000000,85.62000000,84.76000000,85.02000000,63272.15000000,5386622.19850000,6954
1649836800000,2022-04-13 08:00:00,LUNA/USDT,85.56000000,85.84000000,85.12000000,85.45000000,37226.74000000,3181431.12810000,5389
1649833200000,2022-04-13 07:00:00,LUNA/USDT,85.32000000,85.75000000,85.07000000,85.55000000,66075.62000000,5641875.20730000,7604
1649829600000,2022-04-13 06:00:00,LUNA/USDT,86.18000000,86.45000000,85.23000000,85.32000000,79960.47000000,6865240.18710000,9178
1649826000000,2022-04-13 05:00:00,LUNA/USDT,85.62000000,86.50000000,85.14000000,86.19000000,67647.56000000,5805768.05780000,9098
