https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT,tradecount
1651075200000,2022-04-27 16:00:00,NEAR/USDT,12.82200000,12.98600000,12.79200000,12.84000000,571391.80000000,7371421.49530000,15631
1651071600000,2022-04-27 15:00:00,NEAR/USDT,12.78800000,12.92400000,12.70100000,12.81900000,593132.60000000,7600291.95640000,17306
1651068000000,2022-04-27 14:00:00,NEAR/USDT,13.06500000,13.07800000,12.64600000,12.78700000,1216611.00000000,15590489.44930000,27640
1651064400000,2022-04-27 13:00:00,NEAR/USDT,12.70700000,13.20600000,12.62800000,13.06400000,1213396.10000000,15711131.37970000,27721
1651060800000,2022-04-27 12:00:00,NEAR/USDT,12.85600000,12.94800000,12.62500000,12.70700000,723949.50000000,9260475.99450000,19088
1651057200000,2022-04-27 11:00:00,NEAR/USDT,13.07600000,13.08000000,12.65400000,12.85600000,713499.60000000,9154800.66760000,20004
1651053600000,2022-04-27 10:00:00,NEAR/USDT,13.13500000,13.15100000,13.00200000,13.07500000,288603.90000000,3769616.76440000,8491
1651050000000,2022-04-27 09:00:00,NEAR/USDT,13.04000000,13.15700000,12.96700000,13.13500000,432708.70000000,5658611.89190000,12252
1651046400000,2022-04-27 08:00:00,NEAR/USDT,13.26800000,13.28100000,12.88000000,13.04400000,795671.20000000,10420070.69840000,19212
1651042800000,2022-04-27 07:00:00,NEAR/USDT,13.19100000,13.27200000,13.09500000,13.27100000,596706.70000000,7873103.40510000,16962
1651039200000,2022-04-27 06:00:00,NEAR/USDT,12.90600000,13.23100000,12.90200000,13.19100000,657702.40000000,8616798.18860000,18540
1651035600000,2022-04-27 05:00:00,NEAR/USDT,12.86300000,13.05300000,12.85700000,12.90500000,443892.50000000,5748414.48080000,11158
1651032000000,2022-04-27 04:00:00,NEAR/USDT,12.79900000,12.97600000,12.72600000,12.86200000,433087.40000000,5577987.88860000,12995
1651028400000,2022-04-27 03:00:00,NEAR/USDT,13.00700000,13.04200000,12.76300000,12.79900000,476568.70000000,6153685.98530000,14120
1651024800000,2022-04-27 02:00:00,NEAR/USDT,13.00500000,13.10900000,12.94300000,13.00700000,510854.80000000,6658906.50560000,15845
1651021200000,2022-04-27 01:00:00,NEAR/USDT,12.73200000,13.00600000,12.72300000,13.00400000,832563.80000000,10735632.88760000,28083
1651017600000,2022-04-27 00:00:00,NEAR/USDT,12.68800000,12.82500000,12.51700000,12.73700000,1204493.80000000,15316094.38500000,31463
1651014000000,2022-04-26 23:00:00,NEAR/USDT,12.99200000,13.00900000,12.36200000,12.68500000,1691138.30000000,21374089.11040000,37005
1651010400000,2022-04-26 22:00:00,NEAR/USDT,13.16200000,13.24900000,12.97500000,12.99700000,455231.10000000,5971674.86020000,10199
1651006800000,2022-04-26 21:00:00,NEAR/USDT,13.02900000,13.26800000,12.96800000,13.16200000,396553.10000000,5211894.13850000,8958
1651003200000,2022-04-26 20:00:00,NEAR/USDT,13.06800000,13.15400000,12.88800000,13.02800000,598642.40000000,7783320.95300000,16279
1650999600000,2022-04-26 19:00:00,NEAR/USDT,13.16000000,13.23000000,12.85800000,13.06700000,1171522.80000000,15283280.46080000,28269
1650996000000,2022-04-26 18:00:00,NEAR/USDT,13.30600000,13.30600000,13.08900000,13.16100000,627548.70000000,8273855.35790000,18421
1650992400000,2022-04-26 17:00:00,NEAR/USDT,13.65400000,13.67200000,13.21000000,13.30800000,1246341.90000000,16627993.61780000,34411
1650988800000,2022-04-26 16:00:00,NEAR/USDT,13.61400000,13.77400000,13.45000000,13.65000000,1183559.80000000,16129306.71110000,30478
1650985200000,2022-04-26 15:00:00,NEAR/USDT,13.80500000,13.98700000,13.53000000,13.61500000,1597506.10000000,21921199.59070000,35275
1650981600000,2022-04-26 14:00:00,NEAR/USDT,14.08900000,14.18200000,13.77500000,13.80600000,959241.00000000,13426126.59190000,26221
1650978000000,2022-04-26 13:00:00,NEAR/USDT,14.46500000,14.55100000,14.05900000,14.08500000,911830.90000000,13023515.53980000,26669
1650974400000,2022-04-26 12:00:00,NEAR/USDT,14.73100000,14.80000000,14.41200000,14.46800000,488284.80000000,7136056.27830000,14382
1650970800000,2022-04-26 11:00:00,NEAR/USDT,14.71100000,14.82100000,14.61000000,14.72800000,334151.80000000,4924035.46570000,10278
1650967200000,2022-04-26 10:00:00,NEAR/USDT,14.69900000,14.86200000,14.67400000,14.71200000,366398.20000000,5414055.73950000,9791
1650963600000,2022-04-26 09:00:00,NEAR/USDT,14.82300000,14.89300000,14.67300000,14.70200000,382139.80000000,5641393.39560000,12274
1650960000000,2022-04-26 08:00:00,NEAR/USDT,14.88100000,14.96100000,14.76900000,14.81900000,392473.50000000,5829309.67790000,12054
1650956400000,2022-04-26 07:00:00,NEAR/USDT,14.96000000,15.00900000,14.82700000,14.88000000,440400.60000000,6572614.78740000,12668
1650952800000,2022-04-26 06:00:00,NEAR/USDT,15.19600000,15.20000000,14.91900000,14.95900000,570052.50000000,8567413.23130000,15392
1650949200000,2022-04-26 05:00:00,NEAR/USDT,14.81900000,15.19600000,14.77200000,15.19600000,607426.90000000,9113750.42770000,13327
1650945600000,2022-04-26 04:00:00,NEAR/USDT,14.80600000,14.88400000,14.65200000,14.81700000,356625.70000000,5264796.29870000,8944
1650942000000,2022-04-26 03:00:00,NEAR/USDT,14.82200000,14.89200000,14.75200000,14.80300000,257761.80000000,3819158.82670000,6142
1650938400000,2022-04-26 02:00:00,NEAR/USDT,14.83700000,15.01000000,14.74700000,14.82200000,541419.30000000,8061175.16940000,12079
1650934800000,2022-04-26 01:00:00,NEAR/USDT,14.77300000,15.06900000,14.72100000,14.83600000,1398218.50000000,20874508.96980000,28293
1650931200000,2022-04-26 00:00:00,NEAR/USDT,14.27400000,14.79800000,14.26800000,14.77400000,1175746.10000000,17156012.75820000,26923
1650927600000,2022-04-25 23:00:00,NEAR/USDT,14.33000000,14.36900000,14.21100000,14.27500000,397030.60000000,5676059.31030000,7850
1650924000000,2022-04-25 22:00:00,NEAR/USDT,14.34700000,14.46500000,14.27000000,14.33000000,586378.00000000,8414676.39710000,9935
1650920400000,2022-04-25 21:00:00,NEAR/USDT,14.24700000,14.36900000,14.21600000,14.34500000,271764.20000000,3881475.89730000,5834
1650916800000,2022-04-25 20:00:00,NEAR/USDT,14.34600000,14.43200000,14.15200000,14.24700000,432035.90000000,6181301.01150000,8652
1650913200000,2022-04-25 19:00:00,NEAR/USDT,14.21900000,14.39200000,14.08300000,14.34900000,679459.60000000,9685582.22080000,13947
1650909600000,2022-04-25 18:00:00,NEAR/USDT,14.07000000,14.40000000,13.95600000,14.21800000,559640.20000000,7933992.58490000,14518
1650906000000,2022-04-25 17:00:00,NEAR/USDT,14.20600000,14.31500000,14.04200000,14.07000000,593792.50000000,8432849.05890000,15138
1650902400000,2022-04-25 16:00:00,NEAR/USDT,13.82400000,14.34400000,13.74100000,14.20400000,1599256.80000000,22583052.11890000,32135
1650898800000,2022-04-25 15:00:00,NEAR/USDT,13.92800000,14.05400000,13.79000000,13.82400000,564603.10000000,7871619.67880000,15945
1650895200000,2022-04-25 14:00:00,NEAR/USDT,13.91300000,14.20200000,13.83600000,13.92900000,1542402.90000000,21621777.31500000,34415
1650891600000,2022-04-25 13:00:00,NEAR/USDT,13.90600000,14.10000000,13.77100000,13.91200000,732168.50000000,10219705.41510000,19285
1650888000000,2022-04-25 12:00:00,NEAR/USDT,13.97200000,14.07900000,13.85200000,13.90600000,684291.40000000,9566192.40240000,19783
1650884400000,2022-04-25 11:00:00,NEAR/USDT,13.72300000,13.98300000,13.62900000,13.96900000,672294.60000000,9305432.11430000,19419
1650880800000,2022-04-25 10:00:00,NEAR/USDT,13.79200000,13.81900000,13.69600000,13.72600000,320363.70000000,4403740.46350000,11524
1650877200000,2022-04-25 09:00:00,NEAR/USDT,13.60400000,13.82600000,13.57500000,13.79500000,830919.10000000,11379739.04010000,23582
1650873600000,2022-04-25 08:00:00,NEAR/USDT,13.70300000,13.83000000,13.57000000,13.60100000,1042134.30000000,14268593.93460000,23518
1650870000000,2022-04-25 07:00:00,NEAR/USDT,13.77100000,13.86900000,13.58200000,13.70200000,1189596.00000000,16352552.58660000,30337
1650866400000,2022-04-25 06:00:00,NEAR/USDT,14.05300000,14.11800000,13.71300000,13.77100000,1207011.30000000,16828287.53840000,31008
1650862800000,2022-04-25 05:00:00,NEAR/USDT,14.32900000,14.33800000,14.03200000,14.05100000,727307.00000000,10326282.37800000,16091
1650859200000,2022-04-25 04:00:00,NEAR/USDT,14.39700000,14.44600000,14.30800000,14.33000000,256303.20000000,3684535.94150000,7692
1650855600000,2022-04-25 03:00:00,NEAR/USDT,14.33100000,14.48400000,14.30500000,14.39800000,358619.50000000,5162706.40230000,11664
1650852000000,2022-04-25 02:00:00,NEAR/USDT,14.39700000,14.45800000,14.19500000,14.33200000,491932.50000000,7046952.97360000,13568
1650848400000,2022-04-25 01:00:00,NEAR/USDT,14.18300000,14.43200000,14.12100000,14.39700000,931722.20000000,13316984.43240000,25192
1650844800000,2022-04-25 00:00:00,NEAR/USDT,15.00600000,15.05600000,14.05900000,14.18400000,2315980.90000000,33473887.25070000,61789
1650841200000,2022-04-24 23:00:00,NEAR/USDT,15.11700000,15.17000000,14.97900000,15.00600000,285399.70000000,4303860.02680000,7405
1650837600000,2022-04-24 22:00:00,NEAR/USDT,15.22400000,15.29500000,15.11700000,15.11700000,217042.30000000,3301358.67180000,8355
1650834000000,2022-04-24 21:00:00,NEAR/USDT,15.14000000,15.22800000,15.12200000,15.22400000,205397.20000000,3117778.28000000,6276
1650830400000,2022-04-24 20:00:00,NEAR/USDT,15.33700000,15.40000000,15.12100000,15.14300000,323233.80000000,4933476.61550000,11897
1650826800000,2022-04-24 19:00:00,NEAR/USDT,15.19300000,15.33700000,15.16200000,15.33600000,251088.70000000,3828401.94560000,9582
1650823200000,2022-04-24 18:00:00,NEAR/USDT,15.06200000,15.21400000,15.05500000,15.19300000,238163.30000000,3607180.90500000,8920
1650819600000,2022-04-24 17:00:00,NEAR/USDT,15.14300000,15.16600000,14.91900000,15.06200000,404327.10000000,6078097.12550000,13569
1650816000000,2022-04-24 16:00:00,NEAR/USDT,15.19500000,15.24100000,14.91000000,15.14200000,625862.90000000,9451380.34450000,20809
1650812400000,2022-04-24 15:00:00,NEAR/USDT,15.16300000,15.22100000,14.97800000,15.19600000,366898.40000000,5546583.12110000,11486
1650808800000,2022-04-24 14:00:00,NEAR/USDT,14.99500000,15.22000000,14.84100000,15.16200000,547587.20000000,8231255.26660000,16315
1650805200000,2022-04-24 13:00:00,NEAR/USDT,15.13000000,15.13500000,14.82200000,14.99300000,819752.70000000,12265150.79760000,24554
1650801600000,2022-04-24 12:00:00,NEAR/USDT,15.20700000,15.21600000,15.06000000,15.13000000,227606.50000000,3446301.81190000,9296
1650798000000,2022-04-24 11:00:00,NEAR/USDT,15.25500000,15.26500000,15.06500000,15.20500000,465058.10000000,7056474.56790000,13372
1650794400000,2022-04-24 10:00:00,NEAR/USDT,15.29500000,15.33500000,15.23600000,15.25400000,166791.80000000,2548367.83910000,5666
1650790800000,2022-04-24 09:00:00,NEAR/USDT,15.26500000,15.34800000,15.24100000,15.29500000,288409.10000000,4410551.65280000,8484
1650787200000,2022-04-24 08:00:00,NEAR/USDT,15.36400000,15.36800000,15.24100000,15.26500000,257026.80000000,3930724.70880000,7086
1650783600000,2022-04-24 07:00:00,NEAR/USDT,15.41300000,15.43200000,15.29300000,15.35700000,366555.00000000,5630477.33340000,8140
1650780000000,2022-04-24 06:00:00,NEAR/USDT,15.36600000,15.46000000,15.36000000,15.41300000,158886.50000000,2450412.60050000,5281
1650776400000,2022-04-24 05:00:00,NEAR/USDT,15.48300000,15.50300000,15.36000000,15.36600000,170925.00000000,2635748.70590000,5632
1650772800000,2022-04-24 04:00:00,NEAR/USDT,15.51900000,15.58200000,15.43500000,15.48500000,173687.50000000,2695014.42110000,6108
1650769200000,2022-04-24 03:00:00,NEAR/USDT,15.37900000,15.55300000,15.35500000,15.51800000,507815.50000000,7872048.01330000,10184
1650765600000,2022-04-24 02:00:00,NEAR/USDT,15.25100000,15.46600000,15.20200000,15.37900000,274452.20000000,4212400.50730000,8526
1650762000000,2022-04-24 01:00:00,NEAR/USDT,15.30100000,15.39700000,15.21100000,15.24700000,223267.00000000,3418357.77510000,7401
1650758400000,2022-04-24 00:00:00,NEAR/USDT,15.32500000,15.43400000,15.29100000,15.30300000,223241.60000000,3430088.79960000,8475
1650754800000,2022-04-23 23:00:00,NEAR/USDT,15.55500000,15.57300000,15.22000000,15.32600000,424107.00000000,6516792.03500000,13508
1650751200000,2022-04-23 22:00:00,NEAR/USDT,15.64200000,15.68000000,15.54200000,15.55400000,138372.70000000,2161844.80690000,8497
1650747600000,2022-04-23 21:00:00,NEAR/USDT,15.53600000,15.66000000,15.53000000,15.63900000,135213.80000000,2108478.53110000,7435
1650744000000,2022-04-23 20:00:00,NEAR/USDT,15.57000000,15.63000000,15.50400000,15.53500000,173067.00000000,2694663.75300000,5823
1650740400000,2022-04-23 19:00:00,NEAR/USDT,15.50100000,15.60500000,15.47800000,15.56900000,175059.30000000,2718802.64860000,9145
1650736800000,2022-04-23 18:00:00,NEAR/USDT,15.66000000,15.68800000,15.47600000,15.50000000,292688.60000000,4556480.83250000,8798
1650733200000,2022-04-23 17:00:00,NEAR/USDT,15.70900000,15.72200000,15.57300000,15.66000000,334426.20000000,5227702.43040000,12095
1650729600000,2022-04-23 16:00:00,NEAR/USDT,15.78500000,15.86200000,15.69000000,15.70900000,456082.20000000,7199693.90610000,17238
1650726000000,2022-04-23 15:00:00,NEAR/USDT,15.70100000,15.79000000,15.65000000,15.78400000,335922.90000000,5283644.23410000,9077
1650722400000,2022-04-23 14:00:00,NEAR/USDT,15.71200000,15.75800000,15.61000000,15.69900000,239055.00000000,3748213.55650000,8008
1650718800000,2022-04-23 13:00:00,NEAR/USDT,15.67800000,15.82000000,15.65700000,15.70700000,373609.30000000,5878633.78740000,11551
1650715200000,2022-04-23 12:00:00,NEAR/USDT,15.61900000,15.71300000,15.42800000,15.67500000,345498.90000000,5385302.71400000,14389
1650711600000,2022-04-23 11:00:00,NEAR/USDT,15.63000000,15.72500000,15.56100000,15.61800000,223103.70000000,3489897.20930000,9827
1650708000000,2022-04-23 10:00:00,NEAR/USDT,15.72800000,15.79700000,15.62900000,15.63100000,285974.10000000,4494641.32150000,9335
1650704400000,2022-04-23 09:00:00,NEAR/USDT,15.61400000,15.92700000,15.53100000,15.72700000,830530.20000000,13083285.85950000,25656
1650700800000,2022-04-23 08:00:00,NEAR/USDT,15.41000000,15.67700000,15.34200000,15.61500000,341541.80000000,5301602.64550000,11425
1650697200000,2022-04-23 07:00:00,NEAR/USDT,15.44000000,15.46400000,15.39000000,15.41300000,109868.80000000,1694647.95450000,4376
1650693600000,2022-04-23 06:00:00,NEAR/USDT,15.31700000,15.46000000,15.29900000,15.43800000,148616.80000000,2284917.80620000,5360
1650690000000,2022-04-23 05:00:00,NEAR/USDT,15.37100000,15.46100000,15.30200000,15.31700000,258469.10000000,3977419.07130000,7696
1650686400000,2022-04-23 04:00:00,NEAR/USDT,15.30300000,15.40600000,15.11100000,15.37000000,393065.30000000,5998433.20700000,14699
1650682800000,2022-04-23 03:00:00,NEAR/USDT,15.28900000,15.35200000,15.20400000,15.30200000,193904.30000000,2964631.86760000,7648
1650679200000,2022-04-23 02:00:00,NEAR/USDT,15.30800000,15.33700000,15.24400000,15.29400000,173859.90000000,2657963.14790000,7365
1650675600000,2022-04-23 01:00:00,NEAR/USDT,15.35900000,15.47000000,15.30100000,15.30900000,281731.10000000,4327348.58660000,8564
1650672000000,2022-04-23 00:00:00,NEAR/USDT,15.56900000,15.62600000,15.32300000,15.36000000,343025.40000000,5307673.69910000,12114
1650668400000,2022-04-22 23:00:00,NEAR/USDT,15.50100000,15.68000000,15.44600000,15.56900000,340877.20000000,5310214.55020000,9394
1650664800000,2022-04-22 22:00:00,NEAR/USDT,15.44000000,15.50800000,15.26700000,15.50200000,178839.00000000,2754449.53030000,6971
1650661200000,2022-04-22 21:00:00,NEAR/USDT,15.60000000,15.61700000,15.37200000,15.44000000,190512.60000000,2952409.30320000,5149
1650657600000,2022-04-22 20:00:00,NEAR/USDT,15.39800000,15.67500000,15.37400000,15.59300000,363029.50000000,5650432.88410000,9379
1650654000000,2022-04-22 19:00:00,NEAR/USDT,15.37600000,15.54900000,15.30600000,15.40100000,245250.40000000,3786904.42390000,7908
1650650400000,2022-04-22 18:00:00,NEAR/USDT,15.26300000,15.45100000,15.16000000,15.37400000,238327.40000000,3655019.58510000,8673
1650646800000,2022-04-22 17:00:00,NEAR/USDT,15.30200000,15.50000000,15.25100000,15.26300000,413924.00000000,6368578.34500000,11775
1650643200000,2022-04-22 16:00:00,NEAR/USDT,15.16400000,15.47100000,15.07500000,15.30200000,785120.10000000,11970825.84840000,20988
1650639600000,2022-04-22 15:00:00,NEAR/USDT,15.17100000,15.31100000,15.05300000,15.16600000,767469.70000000,11646498.51710000,21719
1650636000000,2022-04-22 14:00:00,NEAR/USDT,15.32100000,15.43800000,15.11400000,15.16900000,768437.40000000,11712862.43950000,22633
1650632400000,2022-04-22 13:00:00,NEAR/USDT,15.56200000,15.59900000,15.20300000,15.32100000,904112.30000000,13905737.53870000,21706
1650628800000,2022-04-22 12:00:00,NEAR/USDT,15.53900000,15.70100000,15.47800000,15.56200000,369503.30000000,5758371.85570000,10412
1650625200000,2022-04-22 11:00:00,NEAR/USDT,15.50900000,15.61700000,15.47900000,15.53900000,290673.80000000,4520291.50270000,8520
1650621600000,2022-04-22 10:00:00,NEAR/USDT,15.32700000,15.53300000,15.23100000,15.50900000,360878.40000000,5550909.90240000,11261
1650618000000,2022-04-22 09:00:00,NEAR/USDT,15.48600000,15.51700000,15.27200000,15.33000000,350818.50000000,5410395.14550000,11268
1650614400000,2022-04-22 08:00:00,NEAR/USDT,15.57600000,15.64400000,15.43500000,15.48700000,479692.80000000,7454998.46820000,14137
1650610800000,2022-04-22 07:00:00,NEAR/USDT,15.69500000,15.83900000,15.41100000,15.57600000,663659.20000000,10352764.69460000,19699
1650607200000,2022-04-22 06:00:00,NEAR/USDT,15.66900000,15.75200000,15.63600000,15.69500000,409878.70000000,6432765.31740000,9566
1650603600000,2022-04-22 05:00:00,NEAR/USDT,15.61800000,15.73200000,15.57300000,15.66800000,503585.00000000,7893175.04850000,11567
1650600000000,2022-04-22 04:00:00,NEAR/USDT,15.50700000,15.64700000,15.48400000,15.61900000,450992.50000000,7026735.85440000,10144
1650596400000,2022-04-22 03:00:00,NEAR/USDT,15.67700000,15.74000000,15.50200000,15.50600000,447209.30000000,6985180.79840000,10855
1650592800000,2022-04-22 02:00:00,NEAR/USDT,15.66700000,15.77500000,15.61100000,15.68100000,358776.10000000,5630677.33490000,11284
1650589200000,2022-04-22 01:00:00,NEAR/USDT,15.65500000,15.71900000,15.58100000,15.66700000,405661.70000000,6349945.02560000,12509
1650585600000,2022-04-22 00:00:00,NEAR/USDT,15.64000000,15.72400000,15.47000000,15.65000000,552614.10000000,8625006.04560000,20589
1650582000000,2022-04-21 23:00:00,NEAR/USDT,15.44200000,15.64400000,15.37500000,15.64000000,485894.00000000,7530326.11610000,12796
1650578400000,2022-04-21 22:00:00,NEAR/USDT,15.51900000,15.54400000,15.10000000,15.44300000,1145471.70000000,17599499.30200000,28136
1650574800000,2022-04-21 21:00:00,NEAR/USDT,15.50800000,15.65300000,15.42800000,15.52000000,508343.60000000,7908497.94020000,14253
1650571200000,2022-04-21 20:00:00,NEAR/USDT,16.17200000,16.19800000,15.39100000,15.51000000,2285756.70000000,35970379.87120000,45067
1650567600000,2022-04-21 19:00:00,NEAR/USDT,16.15700000,16.27200000,16.05400000,16.17000000,532912.40000000,8607764.67570000,13383
1650564000000,2022-04-21 18:00:00,NEAR/USDT,16.44900000,16.44900000,16.12200000,16.15800000,591694.70000000,9623598.15550000,16866
1650560400000,2022-04-21 17:00:00,NEAR/USDT,16.54400000,16.67300000,16.42600000,16.45000000,442147.80000000,7316357.90780000,15639
1650556800000,2022-04-21 16:00:00,NEAR/USDT,16.92200000,16.93900000,16.53800000,16.54200000,883123.90000000,14796475.23430000,24308
1650553200000,2022-04-21 15:00:00,NEAR/USDT,16.55100000,17.18100000,16.52100000,16.92100000,1540677.10000000,26059193.36540000,41264
1650549600000,2022-04-21 14:00:00,NEAR/USDT,16.62300000,16.62700000,16.34700000,16.55200000,634756.80000000,10466723.43330000,16964
1650546000000,2022-04-21 13:00:00,NEAR/USDT,16.67300000,16.77600000,16.57900000,16.62100000,547293.80000000,9127356.39330000,14681
1650542400000,2022-04-21 12:00:00,NEAR/USDT,16.54300000,16.80000000,16.48600000,16.67300000,722939.50000000,12053964.65410000,17089
1650538800000,2022-04-21 11:00:00,NEAR/USDT,16.44600000,16.80000000,16.44400000,16.54100000,779382.90000000,12946415.66540000,19530
1650535200000,2022-04-21 10:00:00,NEAR/USDT,16.19200000,16.58900000,16.16400000,16.44600000,681597.80000000,11195994.76770000,18495
1650531600000,2022-04-21 09:00:00,NEAR/USDT,16.50600000,16.51100000,16.15000000,16.19400000,586295.40000000,9572704.02360000,15239
1650528000000,2022-04-21 08:00:00,NEAR/USDT,16.39200000,16.53400000,16.33900000,16.50400000,587801.50000000,9674859.18570000,14726
1650524400000,2022-04-21 07:00:00,NEAR/USDT,16.33700000,16.46200000,16.26100000,16.38700000,360830.10000000,5902788.78890000,9672
1650520800000,2022-04-21 06:00:00,NEAR/USDT,16.17400000,16.36400000,16.01500000,16.33700000,611468.80000000,9914986.80820000,16078
1650517200000,2022-04-21 05:00:00,NEAR/USDT,16.49700000,16.56900000,16.13500000,16.17400000,654878.10000000,10697665.38540000,18147
1650513600000,2022-04-21 04:00:00,NEAR/USDT,16.55800000,16.57800000,16.42500000,16.49700000,316140.40000000,5215129.22180000,9359
1650510000000,2022-04-21 03:00:00,NEAR/USDT,16.58100000,16.61000000,16.42800000,16.55600000,510623.90000000,8425916.52780000,12525
1650506400000,2022-04-21 02:00:00,NEAR/USDT,16.72700000,16.77700000,16.51600000,16.58100000,415982.20000000,6920577.29780000,10631
1650502800000,2022-04-21 01:00:00,NEAR/USDT,16.66100000,17.05000000,16.48700000,16.72700000,729267.60000000,12174936.57370000,21129
1650499200000,2022-04-21 00:00:00,NEAR/USDT,16.64900000,16.78300000,16.58300000,16.66100000,405911.60000000,6775023.45780000,13241
1650495600000,2022-04-20 23:00:00,NEAR/USDT,16.80100000,16.86900000,16.56000000,16.65400000,319019.10000000,5326162.52090000,10250
1650492000000,2022-04-20 22:00:00,NEAR/USDT,16.72000000,16.90600000,16.67600000,16.80300000,381665.50000000,6410698.85440000,8524
1650488400000,2022-04-20 21:00:00,NEAR/USDT,16.77700000,16.86100000,16.66500000,16.72000000,189253.80000000,3171052.48650000,6310
1650484800000,2022-04-20 20:00:00,NEAR/USDT,16.53800000,16.82600000,16.51700000,16.77900000,246788.40000000,4115994.24030000,8845
1650481200000,2022-04-20 19:00:00,NEAR/USDT,16.41700000,16.60000000,16.39500000,16.53600000,268491.00000000,4435286.73440000,8781
1650477600000,2022-04-20 18:00:00,NEAR/USDT,16.93500000,16.93500000,16.34500000,16.42000000,727961.90000000,12059583.71860000,21954
1650474000000,2022-04-20 17:00:00,NEAR/USDT,16.98200000,16.99000000,16.80900000,16.93600000,282451.80000000,4770463.96700000,10828
1650470400000,2022-04-20 16:00:00,NEAR/USDT,16.69300000,17.09800000,16.52000000,16.98100000,855674.70000000,14407478.60080000,23837
1650466800000,2022-04-20 15:00:00,NEAR/USDT,16.78500000,16.79100000,16.50900000,16.68800000,1308627.20000000,21733610.35630000,32933
1650463200000,2022-04-20 14:00:00,NEAR/USDT,16.99700000,17.06700000,16.72100000,16.78500000,807086.70000000,13646928.44310000,24788
1650459600000,2022-04-20 13:00:00,NEAR/USDT,17.34200000,17.35100000,16.79200000,16.99600000,1226220.20000000,20882755.47780000,32823
1650456000000,2022-04-20 12:00:00,NEAR/USDT,17.29500000,17.39900000,17.07900000,17.34100000,575010.20000000,9915730.04150000,18208
1650452400000,2022-04-20 11:00:00,NEAR/USDT,17.39200000,17.45200000,17.27600000,17.29400000,543322.20000000,9431944.87050000,16498
1650448800000,2022-04-20 10:00:00,NEAR/USDT,17.26800000,17.39800000,17.12700000,17.39300000,513053.00000000,8876349.75910000,14713
1650445200000,2022-04-20 09:00:00,NEAR/USDT,17.15900000,17.35600000,17.07800000,17.26800000,549583.10000000,9480986.50270000,14235
1650441600000,2022-04-20 08:00:00,NEAR/USDT,17.10500000,17.21500000,17.04500000,17.15900000,292675.80000000,5018232.57590000,8912
1650438000000,2022-04-20 07:00:00,NEAR/USDT,17.25600000,17.33500000,17.04100000,17.10300000,529877.20000000,9102727.59930000,13065
1650434400000,2022-04-20 06:00:00,NEAR/USDT,17.08100000,17.26200000,17.05600000,17.25600000,493572.90000000,8471266.73920000,12388
1650430800000,2022-04-20 05:00:00,NEAR/USDT,16.91200000,17.09900000,16.80900000,17.08200000,779727.00000000,13215395.22260000,16031
1650427200000,2022-04-20 04:00:00,NEAR/USDT,16.97900000,17.08200000,16.81100000,16.91300000,626384.70000000,10607190.28270000,16663
1650423600000,2022-04-20 03:00:00,NEAR/USDT,17.12600000,17.25700000,16.97600000,16.97700000,695739.00000000,11898788.11550000,17799
1650420000000,2022-04-20 02:00:00,NEAR/USDT,17.50700000,17.52200000,17.10300000,17.12400000,941959.10000000,16270644.89300000,25900
1650416400000,2022-04-20 01:00:00,NEAR/USDT,17.61600000,17.69200000,17.41000000,17.50600000,564434.20000000,9881358.40140000,17512
1650412800000,2022-04-20 00:00:00,NEAR/USDT,17.41700000,17.82000000,17.26200000,17.61800000,1517935.00000000,26738610.46130000,44966
1650409200000,2022-04-19 23:00:00,NEAR/USDT,16.93300000,17.50000000,16.93100000,17.41700000,881651.90000000,15234228.77890000,25710
1650405600000,2022-04-19 22:00:00,NEAR/USDT,16.95400000,17.05000000,16.88800000,16.93400000,341880.50000000,5800951.41160000,17776
1650402000000,2022-04-19 21:00:00,NEAR/USDT,16.78700000,17.13400000,16.78700000,16.95400000,353303.00000000,6001940.34000000,12354
1650398400000,2022-04-19 20:00:00,NEAR/USDT,17.02300000,17.02300000,16.72700000,16.78600000,455651.20000000,7668835.56740000,17884
1650394800000,2022-04-19 19:00:00,NEAR/USDT,16.97800000,17.05300000,16.86100000,17.02500000,345696.90000000,5872414.81850000,13028
1650391200000,2022-04-19 18:00:00,NEAR/USDT,17.10400000,17.14100000,16.93300000,16.97800000,545602.50000000,9277369.59310000,18147
1650387600000,2022-04-19 17:00:00,NEAR/USDT,17.13900000,17.17300000,17.01400000,17.10500000,434151.20000000,7422857.98660000,17216
1650384000000,2022-04-19 16:00:00,NEAR/USDT,17.23100000,17.42200000,16.93100000,17.14000000,859897.70000000,14768585.05870000,30572
1650380400000,2022-04-19 15:00:00,NEAR/USDT,17.43400000,17.45400000,17.16400000,17.23500000,885783.60000000,15305949.73950000,26436
1650376800000,2022-04-19 14:00:00,NEAR/USDT,17.48500000,17.52200000,17.29100000,17.43600000,964134.70000000,16778680.21160000,25617
1650373200000,2022-04-19 13:00:00,NEAR/USDT,17.28000000,17.55000000,17.14400000,17.48700000,1357855.90000000,23588404.03250000,43612
1650369600000,2022-04-19 12:00:00,NEAR/USDT,16.83000000,17.40000000,16.81900000,17.27900000,1436157.70000000,24656997.55260000,39302
1650366000000,2022-04-19 11:00:00,NEAR/USDT,16.88900000,16.98800000,16.76200000,16.83100000,492467.30000000,8312879.15420000,15955
