           symbol       date          open  date_delta  clusterLabel
9835     DOT/USDT 2022-03-30     22.430000        70.0            69
9836     DOT/USDT 2022-03-29     21.990000        69.0            69
9837     DOT/USDT 2022-03-28     22.470000        68.0            69
9838     DOT/USDT 2022-03-27     20.920000        67.0            -1
9839     DOT/USDT 2022-03-26     20.540000        66.0            -1
9840     DOT/USDT 2022-03-25     21.260000        65.0            -1
9841     DOT/USDT 2022-03-24     21.020000        64.0            -1
9842     DOT/USDT 2022-03-23     20.220000        63.0            -1
9843     DOT/USDT 2022-03-22     18.750000        62.0            -1
9844     DOT/USDT 2022-03-21     18.660000        61.0            70
9845     DOT/USDT 2022-03-20     19.400000        60.0            -1
9846     DOT/USDT 2022-03-19     18.950000        59.0            -1
9847     DOT/USDT 2022-03-18     18.750000        58.0            -1
9848     DOT/USDT 2022-03-17     19.050000        57.0            -1
9849     DOT/USDT 2022-03-16     17.810000        56.0            -1
9850     DOT/USDT 2022-03-15     17.700000        55.0            -1
9851     DOT/USDT 2022-03-14     17.220000        54.0            -1
9852     DOT/USDT 2022-03-13     18.140000        53.0            -1
9853     DOT/USDT 2022-03-12     17.700000        52.0            -1
9854     DOT/USDT 2022-03-11     16.970000        51.0            -1
9855     DOT/USDT 2022-03-10     17.870000        50.0            -1
9856     DOT/USDT 2022-03-09     16.970000        49.0            -1
9857     DOT/USDT 2022-03-08     16.410000        48.0            -1
9858     DOT/USDT 2022-03-07     16.990000        47.0            -1
9859     DOT/USDT 2022-03-06     17.330000        46.0            -1
9860     DOT/USDT 2022-03-05     16.790000        45.0            -1
9861     DOT/USDT 2022-03-04     18.020000        44.0            -1
9862     DOT/USDT 2022-03-03     18.610000        43.0            71
9863     DOT/USDT 2022-03-02     18.900000        42.0            71
9864     DOT/USDT 2022-03-01     18.940000        41.0            71
9865     DOT/USDT 2022-02-28     17.500000        40.0            72
9866     DOT/USDT 2022-02-27     18.030000        39.0            72
9867     DOT/USDT 2022-02-26     17.260000        38.0            72
9868     DOT/USDT 2022-02-25     16.170000        37.0            -1
9869     DOT/USDT 2022-02-24     15.970000        36.0            -1
9870     DOT/USDT 2022-02-23     16.610000        35.0            -1
9871     DOT/USDT 2022-02-22     16.180000        34.0            -1
9872     DOT/USDT 2022-02-21     16.910000        33.0            -1
9873     DOT/USDT 2022-02-20     17.850000        32.0            -1
9874     DOT/USDT 2022-02-19     17.820000        31.0            -1
9875     DOT/USDT 2022-02-18     18.170000        30.0            -1
9876     DOT/USDT 2022-02-17     19.770000        29.0            -1
9877     DOT/USDT 2022-02-16     20.170000        28.0            -1
9878     DOT/USDT 2022-02-15     18.700000        27.0            -1
9879     DOT/USDT 2022-02-14     18.740000        26.0            -1
9880     DOT/USDT 2022-02-13     18.830000        25.0            -1
9881     DOT/USDT 2022-02-12     18.980000        24.0            -1
9882     DOT/USDT 2022-02-11     20.510000        23.0            -1
9883     DOT/USDT 2022-02-10     21.950000        22.0            -1
9884     DOT/USDT 2022-02-09     21.660000        21.0            -1
9885     DOT/USDT 2022-02-08     22.360000        20.0            75
9886     DOT/USDT 2022-02-07     21.910000        19.0            75
9887     DOT/USDT 2022-02-06     21.320000        18.0            75
9888     DOT/USDT 2022-02-05     20.490000        17.0            -1
9889     DOT/USDT 2022-02-04     18.910000        16.0            -1
9890     DOT/USDT 2022-02-03     18.770000        15.0            -1
9891     DOT/USDT 2022-02-02     19.570000        14.0            -1
9892     DOT/USDT 2022-02-01     19.380000        13.0            -1
9893     DOT/USDT 2022-01-31     18.150000        12.0            -1
9894     DOT/USDT 2022-01-30     18.750000        11.0            -1
9895     DOT/USDT 2022-01-29     18.340000        10.0            -1
9896     DOT/USDT 2022-01-28     18.120000         9.0            -1
9897     DOT/USDT 2022-01-27     18.080000         8.0            -1
9898     DOT/USDT 2022-01-26     18.320000         7.0            -1
9899     DOT/USDT 2022-01-25     18.020000         6.0            -1
9900     DOT/USDT 2022-01-24     18.810000         5.0            -1
9901     DOT/USDT 2022-01-23     18.270000         4.0            -1
9902     DOT/USDT 2022-01-22     19.660000         3.0            -1
9903     DOT/USDT 2022-01-21     23.010000         2.0           325
9904     DOT/USDT 2022-01-20     24.060000         1.0           325
9905     DOT/USDT 2022-01-19     25.150000         0.0           325
10425    EOS/USDT 2022-05-22      1.305000       123.0            -1
10426    EOS/USDT 2022-05-21      1.271000       122.0            -1
10427    EOS/USDT 2022-05-20      1.320000       121.0            -1
10428    EOS/USDT 2022-05-19      1.265000       120.0            -1
10429    EOS/USDT 2022-05-18      1.377000       119.0            -1
10430    EOS/USDT 2022-05-17      1.316000       118.0            -1
10431    EOS/USDT 2022-05-16      1.405000       117.0            -1
10432    EOS/USDT 2022-05-15      1.350000       116.0            -1
10433    EOS/USDT 2022-05-14      1.338000       115.0            -1
10434    EOS/USDT 2022-05-13      1.273000       114.0            -1
10435    EOS/USDT 2022-05-12      1.407000       113.0            -1
10436    EOS/USDT 2022-05-11      1.716000       112.0            -1
10437    EOS/USDT 2022-05-10      1.582000       111.0            -1
10438    EOS/USDT 2022-05-09      1.949000       110.0            -1
10439    EOS/USDT 2022-05-08      1.976000       109.0            -1
10440    EOS/USDT 2022-05-07      2.023000       108.0            -1
10441    EOS/USDT 2022-05-06      2.012000       107.0            -1
10442    EOS/USDT 2022-05-05      2.224000       106.0            -1
10443    EOS/USDT 2022-05-04      2.053000       105.0            -1
10444    EOS/USDT 2022-05-03      2.094000       104.0            -1
10445    EOS/USDT 2022-05-02      2.107000       103.0            -1
10446    EOS/USDT 2022-05-01      2.009000       102.0            -1
10447    EOS/USDT 2022-04-30      2.273000       101.0            -1
10448    EOS/USDT 2022-04-29      2.313000       100.0            -1
10449    EOS/USDT 2022-04-28      2.252000        99.0            -1
10450    EOS/USDT 2022-04-27      2.182000        98.0            -1
10451    EOS/USDT 2022-04-26      2.376000        97.0            -1
10452    EOS/USDT 2022-04-25      2.349000        96.0            -1
10453    EOS/USDT 2022-04-24      2.403000        95.0            -1
10454    EOS/USDT 2022-04-23      2.456000        94.0            -1
10455    EOS/USDT 2022-04-22      2.503000        93.0            -1
10456    EOS/USDT 2022-04-21      2.763000        92.0            -1
10457    EOS/USDT 2022-04-20      2.646000        91.0            -1
10458    EOS/USDT 2022-04-19      2.444000        90.0            -1
10459    EOS/USDT 2022-04-18      2.415000        89.0            -1
10460    EOS/USDT 2022-04-17      2.608000        88.0            -1
10461    EOS/USDT 2022-04-16      2.418000        87.0            -1
10462    EOS/USDT 2022-04-15      2.307000        86.0            -1
10463    EOS/USDT 2022-04-14      2.358000        85.0            -1
10464    EOS/USDT 2022-04-13      2.243000        84.0            -1
10465    EOS/USDT 2022-04-12      2.162000        83.0            -1
10466    EOS/USDT 2022-04-11      2.359000        82.0            -1
10467    EOS/USDT 2022-04-10      2.415000        81.0            -1
10468    EOS/USDT 2022-04-09      2.377000        80.0            -1
10469    EOS/USDT 2022-04-08      2.502000        79.0            -1
10470    EOS/USDT 2022-04-07      2.425000        78.0            -1
10471    EOS/USDT 2022-04-06      2.750000        77.0            -1
10472    EOS/USDT 2022-04-05      2.889000        76.0            -1
10473    EOS/USDT 2022-04-04      2.842000        75.0            -1
10474    EOS/USDT 2022-04-03      2.787000        74.0            -1
10475    EOS/USDT 2022-04-02      2.837000        73.0            -1
10476    EOS/USDT 2022-04-01      2.827000        72.0            -1
10477    EOS/USDT 2022-03-31      2.938000        71.0            -1
10478    EOS/USDT 2022-03-30      2.895000        70.0            -1
10479    EOS/USDT 2022-03-29      2.860000        69.0            -1
10480    EOS/USDT 2022-03-28      2.670000        68.0            -1
10481    EOS/USDT 2022-03-27      2.512000        67.0            -1
10482    EOS/USDT 2022-03-26      2.505000        66.0            -1
10483    EOS/USDT 2022-03-25      2.542000        65.0            -1
10484    EOS/USDT 2022-03-24      2.499000        64.0            -1
10485    EOS/USDT 2022-03-23      2.550000        63.0            -1
10486    EOS/USDT 2022-03-22      2.347000        62.0            -1
10487    EOS/USDT 2022-03-21      2.213000        61.0            -1
10488    EOS/USDT 2022-03-20      2.215000        60.0            -1
10489    EOS/USDT 2022-03-19      2.127000        59.0            -1
10490    EOS/USDT 2022-03-18      2.085000        58.0            -1
10491    EOS/USDT 2022-03-17      2.083000        57.0            -1
10492    EOS/USDT 2022-03-16      1.986000        56.0            -1
10493    EOS/USDT 2022-03-15      1.966000        55.0            -1
10494    EOS/USDT 2022-03-14      1.905000        54.0            -1
10495    EOS/USDT 2022-03-13      1.969000        53.0            -1
10496    EOS/USDT 2022-03-12      1.973000        52.0            -1
10497    EOS/USDT 2022-03-11      1.982000        51.0            -1
10498    EOS/USDT 2022-03-10      2.065000        50.0            -1
10499    EOS/USDT 2022-03-09      1.970000        49.0            -1
10500    EOS/USDT 2022-03-08      1.919000        48.0            -1
10501    EOS/USDT 2022-03-07      1.960000        47.0            -1
10502    EOS/USDT 2022-03-06      2.042000        46.0            -1
10503    EOS/USDT 2022-03-05      2.001000        45.0            -1
10504    EOS/USDT 2022-03-04      2.154000        44.0            -1
10505    EOS/USDT 2022-03-03      2.212000        43.0            -1
10506    EOS/USDT 2022-03-02      2.265000        42.0            -1
10507    EOS/USDT 2022-03-01      2.282000        41.0            -1
10508    EOS/USDT 2022-02-28      2.090000        40.0            -1
10509    EOS/USDT 2022-02-27      2.162000        39.0            -1
10510    EOS/USDT 2022-02-26      2.145000        38.0            -1
10511    EOS/USDT 2022-02-25      2.069000        37.0            -1
10512    EOS/USDT 2022-02-24      2.103000        36.0            -1
10513    EOS/USDT 2022-02-23      2.166000        35.0            -1
10514    EOS/USDT 2022-02-22      2.070000        34.0            -1
10515    EOS/USDT 2022-02-21      2.196000        33.0            -1
10516    EOS/USDT 2022-02-20      2.287000        32.0            -1
10517    EOS/USDT 2022-02-19      2.294000        31.0            -1
10518    EOS/USDT 2022-02-18      2.325000        30.0            -1
10519    EOS/USDT 2022-02-17      2.547000        29.0            -1
10520    EOS/USDT 2022-02-16      2.529000        28.0            -1
10521    EOS/USDT 2022-02-15      2.369000        27.0            -1
10522    EOS/USDT 2022-02-14      2.378000        26.0            -1
10523    EOS/USDT 2022-02-13      2.395000        25.0            -1
10524    EOS/USDT 2022-02-12      2.411000        24.0            -1
10525    EOS/USDT 2022-02-11      2.547000        23.0            -1
10526    EOS/USDT 2022-02-10      2.669000        22.0            -1
10527    EOS/USDT 2022-02-09      2.629000        21.0            -1
10528    EOS/USDT 2022-02-08      2.694000        20.0            -1
10529    EOS/USDT 2022-02-07      2.536000        19.0            -1
10530    EOS/USDT 2022-02-06      2.475000        18.0            -1
10531    EOS/USDT 2022-02-05      2.480000        17.0            -1
10532    EOS/USDT 2022-02-04      2.309000        16.0            -1
10533    EOS/USDT 2022-02-03      2.275000        15.0            -1
